tourney_name,tourney_level,surface,winner_name,minutes,winner_rank,loser_rank,Serve_point_won_percentage,Ace_per_game,Break_point_save_percentage,Return_point_won_percentage,Break_point_conversion,Year
Brisbane,A,Hard,Andy Murray,90.6,4.0,49.2,0.7041480452340992,0.8507936507936508,0.5642857142857143,0.45883529513964294,0.598989898989899,2012
Chennai,A,Hard,Milos Raonic,107.5,31.0,48.0,0.7641994097241307,1.502020202020202,1.0,0.34682486820475034,0.4583333333333333,2012
Doha,A,Hard,Jo-Wilfried Tsonga,108.0,6.0,55.6,0.5579902142181654,0.44922077922077924,0.5666666666666667,0.3401256500313104,0.505,2012
Auckland,A,Hard,Olivier Rochus,148.5,68.0,66.75,0.6340663733513427,0.04607843137254902,0.5178571428571428,0.39967686953873116,0.4476190476190476,2012
Sydney,A,Hard,Jarkko Nieminen,94.8,77.0,104.8,0.633058350681774,0.29444444444444445,0.49333333333333335,0.4719759596867415,0.5821428571428571,2012
Australian Open,G,Hard,Novak Djokovic,178.71428571428572,1.0,62.57142857142857,0.6841122470441102,0.525,0.5964285714285714,0.5132036864375281,0.5226582940868655,2012
Montpellier,A,Hard,Tomas Berdych,83.75,7.0,66.5,0.7365268843806696,1.0357142857142858,0.8666666666666667,0.4337541455985652,0.45267857142857143,2012
Santiago,A,Clay,Juan Monaco,112.0,29.0,79.0,0.6153894781561493,0.06458333333333333,0.7194749694749695,0.5343368303220798,0.5525793650793651,2012
Zagreb,A,Hard,Mikhail Youzhny,101.0,39.0,87.2,0.7143250499129179,0.4616161616161616,0.41666666666666663,0.4015089186176143,0.4484415584415585,2012
Rotterdam,A,Hard,Roger Federer,95.0,3.0,43.8,0.5744100757612316,0.39777777777777773,0.34285714285714286,0.312212174239365,0.2661538461538462,2012
San Jose,A,Hard,Denis Istomin,100.25,61.0,60.0,0.7099682378818819,0.4892769607843137,0.6583333333333334,0.42613474426291187,0.44040404040404035,2012
Sao Paulo,A,Clay,Filippo Volandri,122.5,69.0,75.25,0.6635876580857593,0.07692307692307693,0.6625,0.44059278350515463,0.36937229437229435,2012
Buenos Aires,A,Clay,David Ferrer,76.0,5.0,151.6,0.7557860870446371,0.29968253968253966,0.42000000000000004,0.4905087171480614,0.5139393939393939,2012
Marseille,A,Hard,Michael Llodra,111.25,50.0,151.75,0.7581597142080455,1.139260249554367,0.6666666666666666,0.3342169203053146,0.22083333333333333,2012
Memphis,A,Hard,Jurgen Melzer,113.2,38.0,36.6,0.6846080202939581,0.5148739495798319,0.7742857142857142,0.34959099303394664,0.41833333333333333,2012
Acapulco,A,Clay,David Ferrer,79.2,6.0,52.75,0.7380780763464422,0.26565656565656565,0.55,0.481956701637923,0.4847619047619047,2012
Delray Beach,A,Hard,Kevin Anderson,114.0,36.0,156.4,0.6948561416151313,0.8873593073593075,0.5733333333333334,0.39623566183596914,0.3311111111111111,2012
Dubai,A,Hard,Roger Federer,86.0,3.0,20.6,0.7624448337364176,0.7297979797979798,0.3333333333333333,0.37669147332068686,0.30303030303030304,2012
Indian Wells Masters,M,Hard,Roger Federer,88.33333333333333,3.0,47.333333333333336,0.7310378533997143,0.8304232804232804,0.7222222222222222,0.4057824623458639,0.6408730158730158,2012
Miami Masters,M,Hard,Novak Djokovic,108.66666666666667,1.0,19.333333333333332,0.6919235237775677,0.36127946127946126,0.8511904761904763,0.4216483620804768,0.4211219336219336,2012
Casablanca,A,Clay,Albert Ramos,92.25,52.0,89.5,0.657256529718629,0.19008838383838383,0.7638888888888888,0.4526530019902698,0.6846590909090909,2012
Houston,A,Clay,Juan Monaco,129.75,16.0,69.25,0.6719767321879999,0.14384920634920634,0.4990079365079365,0.4179026963462643,0.38636363636363635,2012
