tourney_name,tourney_level,surface,winner_name,minutes,winner_rank,loser_rank,Serve_point_won_percentage,Ace_per_game,Break_point_save_percentage,Return_point_won_percentage,Break_point_conversion,Year
Sydney,A,Hard,Jarkko Nieminen,88.66666666666667,40.0,42.25,0.5264407467532468,0.12045454545454545,0.5875,0.3007142857142857,0.3208333333333333,2009
Brisbane,A,Hard,Radek Stepanek,107.0,26.0,30.8,0.6793533068372024,0.46458541458541464,0.5182539682539682,0.43111233444782143,0.3722819285977181,2009
Metz,A,Hard,Gael Monfils,81.5,13.0,318.0,0.7250000000000001,1.253968253968254,0.6517857142857143,0.47290564373897703,0.5028846153846155,2009
Paris Masters,M,Hard,Novak Djokovic,105.2,3.0,30.2,0.6652445069982016,0.43277000777000774,0.5011904761904761,0.4543815033893182,0.5944444444444444,2009
Casablanca,A,Clay,Juan Carlos Ferrero,97.2,115.0,51.8,0.6578593617635955,0.4304545454545455,0.3923809523809524,0.46747862807704194,0.3975757575757576,2009
Lyon,A,Hard,Ivan Ljubicic,90.4,29.0,91.0,0.7525570029899048,1.1063203463203464,0.35,0.3965991282330033,0.2554112554112554,2009
Memphis,A,Hard,Andy Roddick,93.4,6.0,52.4,0.7326853470896596,1.1482539682539683,0.3928571428571429,0.3740102120974077,0.37222222222222223,2009
Miami Masters,M,Hard,Andy Murray,102.66666666666667,4.0,35.0,0.6495604553181522,0.4886904761904762,0.47500000000000003,0.5062276263009396,0.5487012987012988,2009
Indian Wells Masters,M,Hard,Rafael Nadal,103.83333333333333,1.0,28.333333333333332,0.71028661594303,0.18117068117068116,0.530952380952381,0.45500909066795914,0.4584249084249084,2009
Rotterdam,A,Hard,Andy Murray,93.4,4.0,33.6,0.6786314616503295,0.8081196581196581,0.6333333333333333,0.47456344818499313,0.53,2009
Monte Carlo Masters,M,Clay,Rafael Nadal,108.6,1.0,67.6,0.6161596970257757,0.15079365079365076,0.451948051948052,0.512702537350629,0.5333333333333334,2009
Hamburg,A,Clay,Nikolay Davydenko,100.8,12.0,34.8,0.6993940455125557,0.2873015873015873,0.5666666666666667,0.45031825840120765,0.3285273549979432,2009
Rome Masters,M,Clay,Rafael Nadal,94.6,1.0,17.6,0.6826735753589974,0.07777777777777778,0.6,0.49857370080899494,0.6719047619047618,2009
Washington,A,Hard,Juan Martin del Potro,133.5,6.0,26.4,0.5364723958773336,0.8014610389610389,0.39,0.30671050663377253,0.36166666666666664,2009
Indianapolis,A,Hard,Robby Ginepri,88.2,95.0,133.2,0.7070259377367655,0.4003174603174603,0.7428571428571429,0.4071477202692371,0.5794444444444444,2009
Canada Masters,M,Hard,Andy Murray,106.0,3.0,17.2,0.7087334242659452,0.8977272727272727,0.5666666666666667,0.4377831598242836,0.4921428571428571,2009
Cincinnati Masters,M,Hard,Roger Federer,91.8,1.0,23.6,0.7398414360182338,0.7802597402597403,0.46428571428571425,0.3896990339095602,0.3555555555555555,2009
Los Angeles,A,Hard,Sam Querrey,83.6,32.0,93.8,0.7031054579702791,0.8372502497502496,0.4333333333333333,0.43017531651790336,0.48432900432900433,2009
San Jose,A,Hard,Radek Stepanek,104.2,21.0,139.6,0.7128020188339431,0.6783516483516483,0.6251515151515151,0.39367399591539765,0.4352564102564102,2009
Barcelona,A,Clay,Rafael Nadal,89.5,1.0,34.4,0.5306131109160082,0.15571428571428572,0.5142857142857142,0.4074925017461687,0.4383394383394383,2009
Stockholm,A,Hard,Marcos Baghdatis,81.25,66.0,68.4,0.5437086642171388,0.8838888888888888,0.3833333333333333,0.3964618535586278,0.5342857142857143,2009
Moscow,A,Hard,Mikhail Youzhny,89.4,30.0,87.4,0.7573516837226248,0.8031746031746032,0.35333333333333333,0.5108509395725543,0.4797979797979798,2009
Umag,A,Clay,Nikolay Davydenko,75.8,9.0,65.0,0.7257775936141437,0.3364285714285714,0.32,0.5356461780929866,0.5181240981240981,2009
s Hertogenbosch,A,Grass,Benjamin Becker,86.0,82.0,220.4,0.7079263052581479,1.0,0.5,0.37344364685016734,0.40499999999999997,2009
Doha,A,Hard,Andy Murray,83.6,4.0,42.0,0.7230735738696868,0.5,0.6599999999999999,0.4441390967508679,0.5727777777777778,2009
Estoril,A,Clay,Albert Montanes,106.6,35.0,80.6,0.6319123873624595,0.31418300653594766,0.6064285714285714,0.49570949316865826,0.5124786324786325,2009
Dubai,A,Hard,Novak Djokovic,113.2,3.0,46.4,0.6356569144958837,0.5270851370851372,0.6,0.437129317192925,0.4009090909090909,2009
Marseille,A,Hard,Jo-Wilfried Tsonga,87.0,12.0,47.2,0.7596136911235923,0.9491919191919193,0.4,0.3738145562385968,0.3833333333333333,2009
Delray Beach,A,Hard,Mardy Fish,81.6,20.0,90.6,0.6755101553348009,0.7924242424242424,0.5695238095238095,0.43444288762085376,0.44722222222222213,2009
Halle,A,Grass,Tommy Haas,95.6,41.0,54.4,0.7250959998078289,0.6531060606060606,0.8933333333333333,0.37048701770192133,0.3742857142857143,2009
Johannesburg,A,Hard,Jo-Wilfried Tsonga,73.0,14.0,102.0,0.7170423339146978,0.9442424242424243,0.49333333333333335,0.41858863703584204,0.5988888888888889,2009
Shanghai Masters,M,Hard,Nikolay Davydenko,116.2,8.0,30.0,0.7021248776318068,0.43633838383838386,0.676984126984127,0.407728676645284,0.38507936507936513,2009
Vina del Mar,A,Clay,Fernando Gonzalez,89.75,18.0,99.75,0.7737239048214659,0.2926587301587302,0.1875,0.49406867734886073,0.37894570707070707,2009
Belgrade,A,Clay,Lukasz Kubot,85.25,179.0,394.75,0.6529930642833868,0.23333333333333334,0.48333333333333334,0.4247601279317697,0.4452380952380952,2009
Buenos Aires,A,Clay,Tommy Robredo,126.2,17.0,99.0,0.633391467727433,0.17501748251748253,0.6333333333333333,0.41071311201497523,0.4416666666666667,2009
Roland Garros,G,Clay,Roger Federer,159.28571428571428,2.0,40.142857142857146,0.7209863084015946,0.643188327962764,0.6328100470957614,0.40812354038955023,0.48273809523809524,2009
Costa Do Sauipe,A,Clay,Tommy Robredo,78.8,19.0,87.0,0.761496485058679,0.4003968253968254,0.72,0.4718852177701602,0.557012987012987,2009
Wimbledon,G,Grass,Roger Federer,135.28571428571428,2.0,32.42857142857143,0.7945024964096498,0.8664871791806777,0.5687074829931973,0.3440999893876849,0.4471243042671614,2009
US Open,G,Hard,Juan Martin del Potro,155.71428571428572,6.0,26.714285714285715,0.6973093853630008,0.7608526487518084,0.7348794063079777,0.4458356762132328,0.5069444444444444,2009
St. Petersburg,A,Hard,Sergiy Stakhovsky,91.6,93.0,141.0,0.711216263894449,0.5613888888888889,0.5606060606060606,0.3789120498075722,0.6022222222222221,2009
Valencia,A,Hard,Andy Murray,93.2,4.0,41.2,0.6685688072896083,0.5106532356532356,0.6033333333333333,0.44255873313916405,0.4611538461538462,2009
Australian Open,G,Hard,Rafael Nadal,160.28571428571428,1.0,40.714285714285715,0.7236144580162897,0.38003365681937107,0.495703544575725,0.4499151826506979,0.5013159459588031,2009
Kuala Lumpur,A,Hard,Nikolay Davydenko,101.75,8.0,38.25,0.6572645971959886,0.34353146853146854,0.7783882783882784,0.4322996044890287,0.3849206349206349,2009
Tour Finals,F,Hard,Nikolay Davydenko,108.25,7.0,4.25,0.7101159762150474,0.5322916666666666,0.7499999999999999,0.3670730774490027,0.49444444444444446,2009
Houston,A,Clay,Lleyton Hewitt,88.6,88.0,86.4,0.6453104984273699,0.5138311688311689,0.4722222222222222,0.5341468937143189,0.47965686274509806,2009
Eastbourne,A,Grass,Dmitry Tursunov,103.8,27.0,101.4,0.7150798353569329,0.44508021390374336,0.575,0.36089880734105156,0.4342857142857143,2009
Beijing,A,Hard,Novak Djokovic,90.0,4.0,18.0,0.650906221595652,0.4301515151515152,0.47402597402597396,0.49108620464777386,0.47590187590187594,2009
Bucharest,A,Clay,Albert Montanes,88.6,53.0,81.2,0.7123754789272031,0.21865079365079362,0.6380952380952382,0.46888831218792576,0.4411111111111111,2009
Acapulco,A,Clay,Nicolas Almagro,93.6,21.0,92.8,0.7475974820017142,0.9339869281045752,0.29333333333333333,0.38622615664599913,0.53,2009
Chennai,A,Hard,Marin Cilic,93.8,27.0,102.4,0.7035697551111002,0.6558158508158508,0.53,0.39715130708923974,0.5822222222222223,2009
