tourney_name,tourney_level,surface,winner_name,minutes,winner_rank,loser_rank,Serve_point_won_percentage,Ace_per_game,Break_point_save_percentage,Return_point_won_percentage,Break_point_conversion,Year
Barcelona,A,Clay,Carlos Alcaraz,92.8,2.0,34.6,0.6651735687932679,0.23272727272727273,0.6097402597402597,0.4885427385697925,0.5584415584415585,2023
Munich,A,Clay,Holger Rune,107.0,7.0,77.25,0.6390957783975659,0.26031746031746034,0.625,0.44095983484524837,0.5267857142857143,2023
Banja Luka,A,Clay,Dusan Lajovic,135.4,70.0,34.2,0.6280733782940567,0.237521645021645,0.6725,0.4516303884154692,0.4405616605616606,2023
Madrid Masters,M,Clay,Carlos Alcaraz,110.5,2.0,31.0,0.6931609547930867,0.4560129685129685,0.5613636363636364,0.42375471004503257,0.5176767676767676,2023
Rome Masters,M,Clay,Daniil Medvedev,101.0,3.0,36.0,0.6460113179659108,0.49166666666666664,0.44126984126984126,0.46031354515050166,0.5731934731934732,2023
Geneva,A,Clay,Nicolas Jarry,84.4,54.0,30.8,0.6140027388902951,0.6794949494949495,0.45,0.2974509864622998,0.39666666666666667,2023
Lyon,A,Clay,Arthur Fils,87.0,112.0,42.6,0.5101605640027517,0.2638146167557932,0.45,0.34583283266704123,0.46547619047619043,2023
Roland Garros,G,Clay,Novak Djokovic,180.14285714285714,3.0,48.714285714285715,0.6760724204178385,0.4473362421891834,0.682142857142857,0.46502074431481893,0.4826330532212885,2023
s Hertogenbosch,A,Grass,Tallon Griekspoor,104.0,38.0,63.0,0.7136899462986419,0.690373417432241,0.5285714285714287,0.33037925249096867,0.58,2023
Stuttgart,A,Grass,Frances Tiafoe,115.5,12.0,41.0,0.7265044814340589,0.620153743315508,0.375,0.3165396971478726,0.5138888888888888,2023
Halle,A,Grass,Alexander Bublik,88.0,48.0,14.6,0.724379952165257,1.3884740259740258,0.6833333333333333,0.4134710207276579,0.4838095238095238,2023
Queen's Club,A,Grass,Carlos Alcaraz,102.2,2.0,39.0,0.6739096181201443,0.44078431372549015,0.76,0.40674481821270814,0.5212121212121212,2023
Mallorca,A,Grass,Christopher Eubanks,123.4,77.0,142.2,0.7318818280326799,0.8919934640522877,0.6914285714285715,0.32853141795694907,0.41428571428571426,2023
Eastbourne,A,Grass,Francisco Cerundolo,103.0,19.0,54.5,0.6394947776479949,0.30059523809523814,0.5972222222222222,0.41819609305970024,0.5107142857142857,2023
Wimbledon,G,Grass,Carlos Alcaraz,174.42857142857142,1.0,100.42857142857143,0.7020329600649979,0.39578533095613844,0.7568027210884355,0.41265003462548655,0.3726279985678481,2023
Gstaad,A,Clay,Pedro Cachin,101.4,90.0,101.8,0.6778726031400958,0.44722222222222224,0.5595238095238095,0.45566905511579103,0.6300000000000001,2023
Bastad,A,Clay,Andrey Rublev,104.25,7.0,33.0,0.6906084656084656,0.5421401515151514,0.7689393939393939,0.4141947479729511,0.42651515151515146,2023
Newport,A,Grass,Adrian Mannarino,114.5,38.0,103.75,0.668739128851005,0.24999999999999997,0.4910714285714286,0.4718953678147549,0.4977106227106227,2023
Atlanta,A,Hard,Taylor Fritz,95.0,9.0,164.0,0.7751267452354409,0.952465834818776,0.6875,0.3703252455760274,0.41448412698412695,2023
Hamburg,A,Clay,Alexander Zverev,85.6,19.0,93.4,0.7253565062388592,0.48510101010101014,0.49333333333333335,0.43482405572569505,0.6226190476190476,2023
Umag,A,Clay,Alexei Popyrin,135.4,90.0,118.8,0.6856774277986928,0.3910427807486631,0.6266666666666666,0.4050311263268008,0.4009941520467836,2023
Kitzbuhel,A,Clay,Sebastian Baez,98.0,72.0,96.2,0.6833808654319914,0.1486111111111111,0.5444444444444444,0.4803124535039429,0.5311111111111112,2023
Los Cabos,A,Hard,Stefanos Tsitsipas,102.75,5.0,44.0,0.7706941695530266,0.6385416666666667,0.25,0.43692109892571457,0.4932539682539682,2023
Washington,A,Hard,Daniel Evans,105.6,30.0,43.8,0.7064233860513353,0.422020202020202,0.7766666666666666,0.4058309427369866,0.45666666666666667,2023
Canada Masters,M,Hard,Jannik Sinner,87.4,8.0,77.2,0.5220337215842834,0.45777777777777773,0.4454545454545455,0.3445207655606159,0.45,2023
Cincinnati Masters,M,Hard,Novak Djokovic,105.6,2.0,52.2,0.7164036731634182,0.2811111111111111,0.42000000000000004,0.4413441431862484,0.5974999999999999,2023
Winston-Salem,A,Hard,Sebastian Baez,125.2,42.0,43.8,0.6347967761254338,0.268015873015873,0.6260317460317459,0.44556495334031887,0.5240404040404041,2023
Us Open,G,Hard,Novak Djokovic,157.0,2.0,51.714285714285715,0.7036966986905421,0.48143939393939394,0.5562770562770563,0.45316239235352856,0.5098948670377241,2023
Chengdu,A,Hard,Alexander Zverev,152.25,10.0,57.0,0.7164020910700706,0.7180409663865546,0.675,0.3704679196870913,0.3199579831932773,2023
Zhuhai,A,Hard,Karen Khachanov,119.25,15.0,110.25,0.6627528323225045,0.5825757575757575,0.7083333333333333,0.42911394355994636,0.46111111111111114,2023
Astana,A,Hard,Adrian Mannarino,111.6,34.0,114.8,0.6325887705093517,0.31333333333333335,0.6314285714285715,0.44660519945683197,0.6897435897435897,2023
Beijing,A,Hard,Jannik Sinner,124.8,7.0,19.0,0.6783191974464204,0.48444749694749695,0.7305555555555555,0.43188687856850383,0.4074242424242424,2023
Shanghai Masters,M,Hard,Hubert Hurkacz,109.33333333333333,17.0,72.83333333333333,0.7278632343491642,1.3118744001096942,0.5833333333333334,0.34888948844734724,0.5174242424242425,2023
Stockholm,A,Hard,Gael Monfils,109.6,140.0,80.2,0.6907411556827394,0.7296825396825397,0.6345238095238095,0.4143272129232226,0.4841269841269841,2023
Tokyo,A,Hard,Ben Shelton,134.2,19.0,59.6,0.7015995069260581,0.7033199643493762,0.7114285714285714,0.3667992307813559,0.5678787878787879,2023
Antwerp,A,Hard,Alexander Bublik,78.0,36.0,115.75,0.7221471606717509,1.0234126984126983,0.8333333333333334,0.38184859154929573,0.6833333333333333,2023
Basel,A,Hard,Felix Auger Aliassime,101.4,19.0,65.4,0.7211137676458776,0.7722222222222221,0.5333333333333333,0.41013452603841616,0.42738095238095236,2023
Vienna,A,Hard,Jannik Sinner,114.2,4.0,17.8,0.721930525693572,0.4847222222222222,0.8717948717948717,0.3892982017982018,0.39571428571428574,2023
Paris Masters,M,Hard,Novak Djokovic,139.2,1.0,16.6,0.7150500749117634,0.685702614379085,0.4666666666666666,0.35884555884209357,0.5214285714285714,2023
Metz,A,Hard,Ugo Humbert,95.0,23.0,120.25,0.7843723893065999,0.6823367604617604,0.6666666666666666,0.42002927826028913,0.3922077922077922,2023
Sofia,A,Hard,Adrian Mannarino,121.0,25.0,75.0,0.6998572378878982,0.634375,0.5178571428571428,0.3856672712019148,0.5947916666666666,2023
Tour Finals,A,Hard,Novak Djokovic,125.0,1.0,5.75,0.733247328356024,0.6637254901960784,0.625,0.411034626450563,0.3839285714285714,2023
NextGen Finals,F,Hard,Hamad Medjedovic,102.4,110.0,96.4,0.7725501514544766,1.2066666666666666,0.7047619047619047,0.3524794941900205,0.6227272727272728,2023
