tourney_name,tourney_level,surface,winner_name,minutes,winner_rank,loser_rank,Serve_point_won_percentage,Ace_per_game,Break_point_save_percentage,Return_point_won_percentage,Break_point_conversion,Year
Rome Masters,M,Clay,Rafael Nadal,94.8,2.0,21.2,0.7228347465635602,0.12714285714285714,0.8777777777777779,0.5230346390005947,0.5293544690603514,2019
Geneva,A,Clay,Alexander Zverev,129.75,5.0,82.75,0.6673311536209253,0.7552083333333333,0.7177579365079365,0.4474786083481736,0.3751352813852814,2019
Lyon,A,Clay,Benoit Paire,89.2,51.0,42.4,0.6704190237918204,0.76,0.5349999999999999,0.4197551925374506,0.4946031746031746,2019
Roland Garros,G,Clay,Rafael Nadal,140.71428571428572,2.0,59.285714285714285,0.7098298572378986,0.2882435025292168,0.6095238095238095,0.4835693000264839,0.5408841158841159,2019
s Hertogenbosch,A,Grass,Adrian Mannarino,116.8,44.0,73.4,0.6444310256403692,0.2506118881118881,0.5078388278388278,0.4339685534793022,0.5472527472527473,2019
Stuttgart,A,Grass,Matteo Berrettini,74.8,30.0,37.6,0.8008605060748966,0.7878787878787878,0.2,0.3583514766367456,0.4723809523809523,2019
Halle,A,Grass,Roger Federer,94.2,3.0,46.0,0.7671116718063733,0.5920210508445802,0.7028571428571428,0.3688468058528609,0.475,2019
Queen's Club,A,Grass,Feliciano Lopez,140.5,113.0,28.0,0.5719546391387805,0.7741666666666667,0.5214285714285715,0.2555244014016648,0.3528205128205128,2019
Antalya,A,Grass,Lorenzo Sonego,123.2,75.0,67.6,0.76560418645556,0.9211363636363636,0.6166666666666667,0.33157168553494637,0.3349206349206349,2019
Eastbourne,A,Grass,Taylor Fritz,86.0,42.0,132.0,0.6909647918128405,0.8451082251082251,0.775,0.3800616107891649,0.6377777777777778,2019
Wimbledon,G,Grass,Novak Djokovic,154.42857142857142,1.0,47.142857142857146,0.7043516361028219,0.5004940437713546,0.6135531135531137,0.43447089641824155,0.4939832343193688,2019
Bastad,A,Clay,Nicolas Jarry,86.4,64.0,87.6,0.6696370906496267,0.5474747474747474,0.6214285714285714,0.4392233692233692,0.7238095238095237,2019
Newport,A,Grass,John Isner,117.0,15.0,85.75,0.7260737687592476,1.1362132352941177,0.8125,0.32345938375350136,0.6416666666666667,2019
Umag,A,Clay,Dusan Lajovic,97.75,36.0,124.0,0.6868551784046024,0.175,0.3055555555555556,0.42879634523899424,0.4932539682539683,2019
Atlanta,A,Hard,Alex De Minaur,82.75,34.0,72.25,0.8116309514730927,0.7114583333333333,0.0,0.38535706661264196,0.5805555555555555,2019
Gstaad,A,Clay,Albert Ramos,86.8,85.0,150.0,0.7000346491284791,0.33181818181818185,0.8099999999999999,0.45351562681611945,0.5776190476190476,2019
Hamburg,A,Clay,Nikoloz Basilashvili,111.2,16.0,60.6,0.6516840022722377,0.3128968253968254,0.6233333333333334,0.40579356159446595,0.41761904761904756,2019
Kitzbuhel,A,Clay,Dominic Thiem,95.0,4.0,91.75,0.7116081470549412,0.3840909090909091,0.375,0.4193393358769024,0.6145833333333333,2019
Los Cabos,A,Hard,Diego Schwartzman,95.5,27.0,56.5,0.6791829749576228,0.20235320235320237,0.8375,0.4795279914499019,0.4201388888888889,2019
Washington,A,Hard,Nick Kyrgios,89.0,52.0,78.16666666666667,0.7311431593121736,1.653872053872054,0.628968253968254,0.3395777541871867,0.42328042328042326,2019
Canada Masters,M,Hard,Rafael Nadal,102.25,2.0,23.4,0.5633940030695384,0.3839393939393939,0.4533333333333333,0.33863571207667204,0.379047619047619,2019
Cincinnati Masters,M,Hard,Daniil Medvedev,80.5,8.0,30.833333333333332,0.7101727630623399,0.9367359492359492,0.3611111111111111,0.44745044800474937,0.5957671957671957,2019
Winston-Salem,A,Hard,Hubert Hurkacz,99.8,41.0,79.0,0.6654983348232777,0.7428571428571428,0.6583333333333333,0.45410914068016295,0.5175324675324675,2019
US Open,G,Hard,Rafael Nadal,171.33333333333334,2.0,72.42857142857143,0.6124510586015096,0.31407776785928043,0.3714285714285714,0.37065188593172815,0.35513296227581936,2019
Metz,A,Hard,Jo-Wilfried Tsonga,117.6,61.0,45.2,0.7541205762222711,0.9732730015082955,0.8833333333333334,0.3739350034724424,0.29166666666666663,2019
St. Petersburg,A,Hard,Daniil Medvedev,84.75,4.0,72.5,0.6991796554552913,0.7914772727272728,0.47916666666666663,0.43811897222414037,0.4544871794871795,2019
Chengdu,A,Hard,Pablo Carreno Busta,85.8,63.0,40.6,0.7643482743839567,0.5223529411764706,0.76,0.3440481142352952,0.45746031746031746,2019
Zhuhai,A,Hard,Alex De Minaur,114.6,31.0,115.4,0.7082510827181234,0.300974025974026,0.4722222222222222,0.4605332442183389,0.5468131868131868,2019
Beijing,A,Hard,Dominic Thiem,111.4,5.0,154.8,0.6904092560719067,0.5433119658119658,0.275,0.44254314036671694,0.5242063492063492,2019
Tokyo,A,Hard,Novak Djokovic,78.2,1.0,69.2,0.7584333563533198,0.828888888888889,0.45,0.4602608040944388,0.5,2019
Shanghai Masters,M,Hard,Daniil Medvedev,86.8,4.0,67.4,0.7420790173302004,0.8154040404040405,0.4822222222222222,0.4178192335013361,0.5576190476190476,2019
Antwerp,A,Hard,Andy Murray,126.2,243.0,76.6,0.6657869670768288,0.6651948051948051,0.6466666666666666,0.4067369951562577,0.4336507936507936,2019
Moscow,A,Hard,Andrey Rublev,90.6,31.0,75.8,0.6525358302001992,0.5457167832167833,0.518095238095238,0.4589243811835669,0.5634415584415584,2019
Stockholm,A,Hard,Denis Shapovalov,75.25,34.0,123.0,0.7592442279942281,1.0451298701298701,0.6375,0.45207123499806423,0.5410714285714285,2019
Basel,A,Hard,Roger Federer,65.0,3.0,42.6,0.585025641025641,0.6628571428571429,0.4,0.3818190578765376,0.32999999999999996,2019
Vienna,A,Hard,Dominic Thiem,108.6,5.0,27.2,0.7234518084138317,0.8219980019980021,0.49000000000000005,0.444707923655292,0.4666666666666667,2019
Paris Masters,M,Hard,Novak Djokovic,81.8,1.0,46.8,0.7625319624171116,0.46196969696969703,0.3333333333333333,0.3994976721391815,0.49460317460317454,2019
Tour Finals,F,Hard,Stefanos Tsitsipas,106.5,6.0,4.75,0.7067949497096019,0.6264835858585859,0.6666666666666666,0.38137472446573445,0.43214285714285716,2019
NextGen Finals,F,Hard,Jannik Sinner,70.25,95.0,49.75,0.7113956466069142,0.5763888888888888,0.9722222222222222,0.4124525181976639,0.4625,2019
