tourney_name,tourney_level,surface,winner_name,minutes,winner_rank,loser_rank,Serve_point_won_percentage,Ace_per_game,Break_point_save_percentage,Return_point_won_percentage,Break_point_conversion,Year
Brisbane,A,Hard,Andy Roddick,100.6,7.0,59.0,0.7612575564566579,0.978904428904429,0.6533333333333333,0.3441922079122301,0.21333333333333332,2010
Chennai,A,Hard,Marin Cilic,116.6,14.0,72.2,0.6607427893391749,0.4836111111111111,0.48428571428571426,0.4661476874737094,0.5075396825396826,2010
Doha,A,Hard,Nikolay Davydenko,101.6,6.0,45.6,0.6838658942057498,0.3661904761904762,0.5083333333333333,0.4294292836560052,0.3953174603174603,2010
Auckland,A,Hard,John Isner,121.0,33.0,37.4,0.7097606490872211,1.0988235294117645,0.5033333333333333,0.3538027121092597,0.36071428571428565,2010
Sydney,A,Hard,Marcos Baghdatis,115.6,42.0,78.4,0.6755444560363137,0.6393124522536288,0.5166666666666666,0.41705531083037445,0.42000000000000004,2010
Australian Open,G,Hard,Roger Federer,127.28571428571429,1.0,22.571428571428573,0.7076707353001307,0.5316697191697192,0.5474709501025291,0.4466695042130985,0.4523321290238584,2010
Johannesburg,A,Hard,Feliciano Lopez,93.8,39.0,109.4,0.728902871946626,0.8486580086580087,0.5666666666666667,0.38130026791452076,0.5333333333333333,2010
Santiago,A,Clay,Thomaz Bellucci,119.2,35.0,71.8,0.6529656188219872,0.38056786350904,0.41068376068376067,0.4322690806758855,0.4596536796536796,2010
Zagreb,A,Hard,Marin Cilic,97.8,10.0,57.2,0.7532688326166588,0.8488636363636364,0.5666666666666667,0.4145687728807113,0.5349999999999999,2010
Costa Do Sauipe,A,Clay,Juan Carlos Ferrero,99.0,22.0,131.8,0.659713708869827,0.2015873015873016,0.5136363636363637,0.531934834840629,0.5554761904761906,2010
Rotterdam,A,Hard,Robin Soderling,81.4,8.0,73.8,0.6931661205596298,0.9870995670995673,0.7166666666666667,0.48569696969696974,0.5568253968253968,2010
San Jose,A,Hard,Fernando Verdasco,104.4,11.0,102.2,0.68829407625119,0.8843506493506492,0.7361904761904763,0.3628936340739476,0.40636363636363637,2010
Buenos Aires,A,Clay,Juan Carlos Ferrero,96.4,22.0,70.2,0.7525850161599961,0.10434065934065935,0.29393939393939394,0.45790348540348536,0.5182539682539682,2010
Marseille,A,Hard,Michael Llodra,88.8,79.0,65.2,0.7549566799759251,1.2252272727272726,0.4714285714285714,0.3592732447817837,0.6033333333333333,2010
Memphis,A,Hard,Sam Querrey,82.8,31.0,57.2,0.7182347922487222,1.105515873015873,0.75,0.3736612272645626,0.5222222222222223,2010
Acapulco,A,Clay,David Ferrer,106.0,17.0,35.4,0.6765284282461911,0.1441891441891442,0.6461904761904762,0.4540871199532715,0.625,2010
Delray Beach,A,Hard,Ernests Gulbis,80.6,72.0,122.2,0.7243448826843832,0.9640909090909091,0.7,0.40626506384796734,0.478888888888889,2010
Dubai,A,Hard,Novak Djokovic,142.0,2.0,32.0,0.6105217917382104,0.23989495798319327,0.6025,0.4239662720931836,0.4872727272727273,2010
Indian Wells Masters,M,Hard,Ivan Ljubicic,111.83333333333333,26.0,83.16666666666667,0.6832186278552288,1.2548934861434862,0.692857142857143,0.38285971964543397,0.38472222222222224,2010
Miami Masters,M,Hard,Andy Roddick,87.5,8.0,35.5,0.7525553236041151,0.8333273208273207,0.75,0.38515263229635793,0.526984126984127,2010
Casablanca,A,Clay,Stan Wawrinka,104.0,23.0,153.5,0.6791360574202254,0.4644230769230769,0.49166666666666664,0.44594225650126273,0.40548340548340545,2010
Houston,A,Clay,Juan Ignacio Chela,94.8,82.0,50.4,0.6659889017746894,0.15833333333333333,0.619047619047619,0.5089587816944049,0.6238111888111888,2010
Monte Carlo Masters,M,Clay,Rafael Nadal,74.0,3.0,34.6,0.6900442773600669,0.28095238095238095,0.5,0.6097471745849892,0.6523809523809524,2010
Barcelona,A,Clay,Fernando Verdasco,122.0,9.0,34.8,0.6559289138423221,0.23535714285714282,0.5811111111111111,0.4169749633324865,0.5248841354723708,2010
