tourney_name,tourney_level,surface,winner_name,minutes,winner_rank,loser_rank,Serve_point_won_percentage,Ace_per_game,Break_point_save_percentage,Return_point_won_percentage,Break_point_conversion,Year
Delray Beach,A,Hard,Frances Tiafoe,102.0,91.0,47.6,0.6838744885770545,0.9184343434343434,0.6016666666666668,0.3872057038358408,0.47833333333333333,2018
Marseille,A,Hard,Karen Khachanov,78.6,47.0,51.0,0.7517014807982829,1.1199999999999999,0.7666666666666667,0.41920117124494405,0.5050216450216449,2018
Rio de Janeiro,A,Clay,Diego Schwartzman,69.6,23.0,71.2,0.6619824591012131,0.3466666666666667,0.4492063492063492,0.5228002392729627,0.6409523809523809,2018
Acapulco,A,Hard,Juan Martin del Potro,99.6,9.0,22.4,0.6809227001026485,0.7533333333333333,0.49333333333333335,0.42298263838647926,0.49567099567099565,2018
Dubai,A,Hard,Roberto Bautista Agut,95.8,23.0,70.2,0.6946579689385814,0.2163636363636364,0.7242857142857142,0.4326984916458601,0.4633333333333334,2018
Sao Paulo,A,Clay,Nicolas Jarry,137.25,73.0,59.75,0.713612232383905,0.7515756302521008,0.43333333333333335,0.3176005949711341,0.4,2018
Indian Wells Masters,M,Hard,Juan Martin del Potro,113.0,8.0,49.5,0.7203658953032169,0.4669595110771582,0.6408730158730159,0.41425104448855327,0.3914707977207978,2018
Miami Masters,M,Hard,John Isner,98.66666666666667,17.0,33.833333333333336,0.7479173219516144,1.1433922558922558,0.5277777777777778,0.3630315184508479,0.4047619047619047,2018
Houston,A,Clay,Steve Johnson,132.4,51.0,63.0,0.6864954654669446,0.574733893557423,0.7364285714285714,0.34780971581789066,0.259047619047619,2018
Marrakech,A,Clay,Pablo Andujar,101.6,355.0,120.0,0.6437862527454736,0.06857142857142857,0.36984126984126986,0.5202211073458294,0.5209453781512605,2018
Monte Carlo Masters,M,Clay,Kei Nishikori,123.8,36.0,27.2,0.661276133527546,0.16345238095238096,0.6428571428571429,0.43662962648949105,0.44031746031746033,2018
Barcelona,A,Clay,Stefanos Tsitsipas,84.8,63.0,42.4,0.6736332127203177,0.37070707070707065,0.35333333333333333,0.46524386765023207,0.5119230769230769,2018
Budapest,A,Clay,Marco Cecchinato,94.2,92.0,66.2,0.706161102665034,0.42048128342245994,0.7261904761904762,0.41864870934240594,0.4797619047619047,2018
Estoril,A,Clay,Joao Sousa,108.4,68.0,64.8,0.663931308155446,0.23564043799337914,0.5,0.4053040015540016,0.44666666666666666,2018
Istanbul,A,Clay,Taro Daniel,119.0,114.0,90.2,0.6313280990289563,0.15432900432900434,0.6306060606060606,0.4634741936575625,0.4216666666666667,2018
Munich,A,Clay,Philipp Kohlschreiber,71.5,34.0,55.75,0.7661706349206349,0.4203914141414141,0.375,0.42248579545454545,0.548611111111111,2018
Madrid Masters,M,Clay,Alexander Zverev,71.6,3.0,38.8,0.8143977591036414,0.3075757575757576,0.2,0.4173859870555254,0.5438095238095239,2018
Rome Masters,M,Clay,Rafael Nadal,104.2,2.0,20.4,0.7166920766920767,0.11615384615384616,0.38060606060606056,0.48883299862621177,0.6160622710622711,2018
Geneva,A,Clay,Marton Fucsovics,84.4,60.0,43.6,0.6771871868109983,0.4787878787878788,0.6483333333333332,0.46874659488444115,0.5492063492063493,2018
Lyon,A,Clay,Gilles Simon,102.0,75.0,238.5,0.7281556372549018,0.35520833333333335,0.47916666666666663,0.4051255386354233,0.4625,2018
Roland Garros,G,Clay,Rafael Nadal,155.14285714285714,1.0,47.857142857142854,0.6995791165638243,0.14880397380397378,0.747278911564626,0.47589717596461395,0.4666199813258637,2018
s Hertogenbosch,A,Grass,Jeremy Chardy,114.25,72.0,68.0,0.7310682167603884,1.05899064171123,0.5,0.35749943272067164,0.4208333333333333,2018
Stuttgart,A,Grass,Milos Raonic,80.0,35.0,40.0,0.8116034727101287,1.8345959595959596,0.5,0.3297726117886179,0.3958333333333333,2018
Halle,A,Grass,Borna Coric,79.2,34.0,31.0,0.7272651603581175,0.9015873015873016,0.5166666666666667,0.3444605273023279,0.39761904761904765,2018
Queen's Club,A,Grass,Marin Cilic,101.8,6.0,27.0,0.7957726688323996,1.0065266106442576,0.3166666666666667,0.3399218245746821,0.24500000000000002,2018
Antalya,A,Grass,Damir Dzumhur,85.25,30.0,74.25,0.6886911397780963,0.42670454545454545,0.6041666666666666,0.4313178900303796,0.4412393162393162,2018
Eastbourne,A,Grass,Mischa Zverev,92.2,67.0,63.6,0.6625145098769806,0.367024087024087,0.7904761904761906,0.45690333581899845,0.4245454545454546,2018
Wimbledon,G,Grass,Novak Djokovic,153.28571428571428,21.0,39.57142857142857,0.7399007022766566,0.5567513142350337,0.620160791589363,0.44933702128484304,0.4679685639437961,2018
Bastad,A,Clay,Fabio Fognini,112.5,15.0,121.5,0.5848766746373462,0.2727411477411477,0.636904761904762,0.45242548674239325,0.6172077922077922,2018
Newport,A,Grass,Ramkumar Ramanathan,85.5,161.0,126.25,0.6758688104628038,0.6563131313131313,0.8785714285714286,0.4146709173179762,0.42360139860139867,2018
Umag,A,Clay,Guido Pella,121.0,72.0,68.5,0.6409792681741032,0.34375,0.46634615384615385,0.4129166479587828,0.4464285714285714,2018
Atlanta,A,Hard,Ryan Harrison,116.0,53.0,206.75,0.6644917220501569,0.7127403846153847,0.8103896103896104,0.3579204181583828,0.6104166666666667,2018
Gstaad,A,Clay,Matteo Berrettini,76.4,84.0,66.6,0.7730321649676488,1.094949494949495,0.8,0.3589547461727913,0.6283333333333333,2018
Hamburg,A,Clay,Nikoloz Basilashvili,112.0,81.0,43.0,0.6250993248887986,0.36996336996337,0.6186147186147186,0.38065873850330817,0.47904761904761906,2018
Los Cabos,A,Hard,Fabio Fognini,73.25,15.0,118.75,0.6980340017245983,0.32638888888888884,0.3958333333333333,0.4758077129614664,0.875,2018
Kitzbuhel,A,Clay,Martin Klizan,97.6,112.0,82.8,0.7150191621749185,0.2767094017094017,0.6047619047619047,0.3968401436870658,0.645,2018
Washington,A,Hard,Alex De Minaur,132.75,72.0,205.4,0.5284468844726604,0.3623419717537365,0.5133333333333333,0.3300168020715966,0.3727272727272727,2018
Canada Masters,M,Hard,Stefanos Tsitsipas,124.0,27.0,10.2,0.7398102244609402,0.7187165775401069,0.7285714285714285,0.32090165275732285,0.54,2018
Cincinnati Masters,M,Hard,Novak Djokovic,129.33333333333334,10.0,17.333333333333332,0.650222309406414,0.43177031302031305,0.4982142857142857,0.41731549796711764,0.4601190476190476,2018
Winston-Salem,A,Hard,Daniil Medvedev,84.66666666666667,57.0,68.0,0.6647277664773564,0.7443001443001444,0.7569444444444443,0.4542034527207827,0.3863247863247863,2018
US Open,G,Hard,Novak Djokovic,157.71428571428572,6.0,38.857142857142854,0.6962063235594728,0.2520694107602555,0.6333333333333334,0.4346483544622001,0.4508230215162988,2018
Metz,A,Hard,Gilles Simon,94.4,39.0,84.4,0.7227660387826629,0.7186363636363636,0.39,0.4270798092831991,0.5166666666666667,2018
St. Petersburg,A,Hard,Martin Klizan,106.0,65.0,54.75,0.670874087339854,0.53125,0.6845238095238094,0.3818950786862651,0.5166666666666666,2018
Chengdu,A,Hard,Bernard Tomic,109.0,123.0,86.8,0.6928370930399328,0.7975396825396825,0.806060606060606,0.3892346958787864,0.3569230769230769,2018
Shenzhen,A,Hard,Yoshihito Nishioka,115.6,171.0,52.8,0.652073414839548,0.051050420168067226,0.4533333333333333,0.42966725676588446,0.34898989898989896,2018
Beijing,A,Hard,Nikoloz Basilashvili,102.2,34.0,25.2,0.6623922768126036,0.5963636363636363,0.8633333333333333,0.4060380375785355,0.3972527472527473,2018
Tokyo,A,Hard,Daniil Medvedev,74.4,32.0,25.6,0.7521674319782321,0.6808080808080808,0.5333333333333333,0.40999189149343945,0.62,2018
Shanghai Masters,M,Hard,Novak Djokovic,82.2,3.0,18.8,0.7786341113084345,0.5404545454545454,0.6,0.4419978128237596,0.47050505050505054,2018
Antwerp,A,Hard,Gael Monfils,87.75,38.0,70.25,0.702363456326871,1.0487012987012987,0.7559523809523809,0.40393616674609667,0.44166666666666665,2018
Moscow,A,Hard,Karen Khachanov,79.0,26.0,79.5,0.7433038110574344,0.9481060606060606,0.4807692307692308,0.39370571680576383,0.6666666666666666,2018
Stockholm,A,Hard,Ernests Gulbis,108.0,145.0,86.75,0.6492144639748171,0.49583333333333335,0.8285714285714286,0.3910130718954249,0.59375,2018
Basel,A,Hard,Roger Federer,101.6,3.0,46.4,0.6632912249041281,0.7000541125541125,0.4961904761904762,0.44593455916213715,0.5946031746031746,2018
Vienna,A,Hard,Kevin Anderson,116.75,8.0,100.8,0.5998853851145871,1.183982683982684,0.4714285714285714,0.26811751601225287,0.14571428571428569,2018
Paris Masters,M,Hard,Karen Khachanov,84.33333333333333,18.0,16.166666666666668,0.7220931177153579,0.5168258212375859,0.5499999999999999,0.4665253843605983,0.5075757575757576,2018
NextGen Finals,F,Hard,Stefanos Tsitsipas,94.2,15.0,60.0,0.7121283408447752,0.6595238095238096,0.7333333333333333,0.3533080223061331,0.4892857142857142,2018
Tour Finals,F,Hard,Novak Djokovic,79.75,1.0,7.0,0.829351886229903,0.45694444444444443,0.25,0.4315084915084915,0.4069444444444444,2018
