tourney_name,tourney_level,surface,winner_name,minutes,winner_rank,loser_rank,Serve_point_won_percentage,Ace_per_game,Break_point_save_percentage,Return_point_won_percentage,Break_point_conversion,Year
Bogota,A,Clay,Mariano Puerta,84.8,72.0,41.5,0.6903819839721004,0.40214285714285714,0.7,0.39339830598465914,0.3988888888888889,2000
Casablanca,A,Clay,Fernando Vicente,107.6,45.0,103.2,0.6354702123327571,0.1191025641025641,0.5700000000000001,0.4691159148138814,0.5774242424242424,2000
Lyon,A,Carpet,Arnaud Clement,103.4,25.0,65.2,0.634689969983571,0.5751282051282051,0.7135714285714286,0.4259255774276127,0.34031746031746035,2000
Memphis,A,Hard,Magnus Larsson,97.75,78.0,75.6,0.5418889541715629,0.8012121212121212,0.4,0.28718206524658135,0.5333333333333333,2000
Miami Masters,M,Hard,Pete Sampras,110.66666666666667,2.0,25.333333333333332,0.7250938633578073,0.8823910294498529,0.6722222222222222,0.3821631341126864,0.3716727716727717,2000
Indian Wells Masters,M,Hard,Alex Corretja,107.66666666666667,26.0,18.166666666666668,0.7089877769289533,0.4269892144892145,0.7261904761904762,0.43797323986062636,0.5340099715099715,2000
Rotterdam,A,Hard,Cedric Pioline,108.5,15.0,32.8,0.5651373359261059,0.653202614379085,0.31,0.30507455507455505,0.44727272727272727,2000
London,A,Hard,Marc Rosset,92.4,72.0,34.2,0.6957661018032535,0.7057142857142857,0.706969696969697,0.390220907305759,0.3970779220779221,2000
Atlanta,A,Clay,Andrew Ilie,89.8,79.0,75.2,0.6418016409819689,0.4222222222222222,0.5028571428571429,0.45064196473717655,0.3787878787878788,2000
Monte Carlo Masters,M,Clay,Cedric Pioline,101.0,12.0,39.0,0.6711437766962299,0.49912854030501097,0.8279761904761904,0.4657692339211135,0.47575757575757577,2000
Hamburg Masters,M,Clay,Gustavo Kuerten,105.16666666666667,7.0,33.5,0.6103850988251833,0.30616605616605613,0.5625901875901876,0.4931677472093798,0.6935606060606062,2000
Rome Masters,M,Clay,Magnus Norman,99.66666666666667,4.0,28.166666666666668,0.7110034958838787,0.6968855218855219,0.3981481481481482,0.4568309254215011,0.5218253968253969,2000
Washington,A,Hard,Alex Corretja,91.2,8.0,75.0,0.6796269727403156,0.46424242424242423,0.5633333333333332,0.42902920180587617,0.5455555555555556,2000
Indianapolis,A,Hard,Gustavo Kuerten,98.2,2.0,79.8,0.6599264705882353,0.4935714285714286,0.21333333333333332,0.4117716619663522,0.43555555555555553,2000
Canada Masters,M,Hard,Marat Safin,86.66666666666667,9.0,48.5,0.6721002417390997,0.5137973137973139,0.6603535353535354,0.4341062711393106,0.46739926739926735,2000
Cincinnati Masters,M,Hard,Thomas Enqvist,82.66666666666667,8.0,47.333333333333336,0.6766428403637706,0.6746422558922559,0.4791666666666667,0.45486493342165407,0.4117965367965368,2000
Los Angeles,A,Hard,Michael Chang,95.8,23.0,113.2,0.6837119400605771,0.30808080808080807,0.5277777777777778,0.4441715751219798,0.6166666666666666,2000
San Jose,A,Hard,Mark Philippoussis,100.2,17.0,77.0,0.6903592744033069,0.8888012477718359,0.35333333333333333,0.37570855628914823,0.6623809523809524,2000
Barcelona,A,Clay,Marat Safin,108.83333333333333,35.0,24.166666666666668,0.6813565450133918,0.9145191409897292,0.4375,0.3665174200301773,0.48282828282828283,2000
Stockholm,A,Hard,Thomas Johansson,94.6,57.0,33.4,0.7222774504185805,0.6794444444444444,0.5672727272727273,0.44128469569646034,0.5988888888888889,2000
Scottsdale,A,Hard,Lleyton Hewitt,97.8,18.0,25.2,0.6425264646569706,0.37202797202797194,0.6988888888888889,0.44849730914247044,0.5528571428571428,2000
Moscow,A,Carpet,Yevgeny Kafelnikov,75.6,7.0,131.4,0.6926965646217617,0.5952020202020202,0.5366666666666666,0.4751196172248804,0.538919413919414,2000
Umag,A,Clay,Marcelo Rios,93.6,23.0,88.8,0.6452758505934215,0.4633333333333334,0.6933333333333332,0.4859404789583818,0.39754385964912287,2000
s Hertogenbosch,A,Grass,Patrick Rafter,70.6,27.0,112.75,0.7268520886615516,0.6082539682539683,0.6599999999999999,0.4447709132525328,0.4371428571428571,2000
Long Island,A,Hard,Magnus Norman,107.0,3.0,93.0,0.661340491047312,0.7381410256410257,0.4666666666666666,0.41900151833886773,0.46111111111111114,2000
Doha,A,Hard,Fabrice Santoro,95.6,34.0,67.6,0.6519086538827457,0.2919191919191919,0.6761904761904762,0.4658968726533995,0.5112554112554112,2000
Estoril,A,Clay,Carlos Moya,75.0,50.0,60.8,0.6467114128934328,0.24542735042735045,0.5076190476190476,0.5068091387498395,0.5033333333333333,2000
San Marino,A,Clay,Alex Calatrava,113.0,115.0,81.6,0.547391456582633,0.7189898989898991,0.3238095238095238,0.32012552759015817,0.31182539682539684,2000
Copenhagen,A,Hard,Andreas Vinciguerra,66.4,80.0,55.5,0.718193493289166,0.2904395604395605,0.6714285714285715,0.5042337662337663,0.6227417027417028,2000
Dubai,A,Hard,Nicolas Kiefer,114.2,4.0,60.4,0.6428627151517299,0.4498876123876124,0.4597402597402597,0.4627639424352557,0.4129004329004329,2000
Marseille,A,Hard,Marc Rosset,91.8,77.0,61.4,0.7209565666700714,0.926029526029526,0.39,0.4020367903195754,0.4970760233918129,2000
Delray Beach,A,Hard,Stefan Koubek,92.4,33.0,94.2,0.7031076234330258,0.3599134199134199,0.5,0.40462377952788914,0.3732034632034632,2000
Halle,A,Grass,David Prinosil,85.2,130.0,36.6,0.7226261248509491,0.9520707070707072,0.8,0.38405079653057,0.38476190476190475,2000
Santiago,A,Clay,Gustavo Kuerten,72.8,6.0,111.2,0.7314391693499197,1.211010101010101,0.6799999999999999,0.4361807848308593,0.4647619047619047,2000
Roland Garros,G,Clay,Gustavo Kuerten,164.28571428571428,5.0,50.0,0.6327338341277725,0.569385809243606,0.6104925303454716,0.47513438341675907,0.3228226290516206,2000
Wimbledon,G,Grass,Pete Sampras,131.85714285714286,3.0,87.85714285714286,0.7457723726260908,0.8418567426970789,0.7773654916512059,0.37001930007195005,0.4540970933828077,2000
US Open,G,Hard,Marat Safin,152.0,7.0,40.0,0.6914718281986272,0.8711895825523885,0.727017427017427,0.38402057736477196,0.4107709750566894,2000
St. Petersburg,A,Hard,Marat Safin,77.8,3.0,180.8,0.7032730297308815,0.8776923076923075,0.15,0.3986630847481911,0.4864285714285715,2000
Mallorca,A,Clay,Marat Safin,92.6,20.0,68.6,0.6950791249758913,0.706060606060606,0.6647058823529411,0.39950266657703704,0.43650793650793646,2000
Australian Open,G,Hard,Andre Agassi,121.0,1.0,36.714285714285715,0.7377044127034524,0.4880861995147709,0.5340136054421769,0.42189984330099356,0.4623915300385889,2000
Masters Cup,F,Hard,Gustavo Kuerten,100.5,2.0,5.0,0.7127700499240175,1.0117424242424242,0.475,0.3818706293706293,0.4404761904761904,2000
Brighton,A,Hard,Tim Henman,74.25,10.0,75.8,0.5427499197125865,0.5792857142857143,0.65,0.42447653942677893,0.37196969696969695,2000
Orlando,A,Clay,Fernando Gonzalez,91.6,352.0,112.8,0.6584810207944536,0.4708119658119658,0.5533333333333333,0.46040848506137416,0.5044444444444445,2000
Tashkent,A,Hard,Marat Safin,74.0,2.0,144.0,0.6815217632209922,0.6125641025641025,0.34222222222222226,0.4566690117181606,0.5928571428571429,2000
Nottingham,A,Grass,Sebastien Grosjean,99.8,32.0,68.6,0.6909223104366065,0.40476190476190477,0.6954545454545453,0.395297467822773,0.35914529914529914,2000
Bucharest,A,Clay,Juan Balcells,91.8,112.0,135.2,0.7014782077825557,0.47472222222222216,0.7454545454545455,0.3777616153673945,0.5601587301587301,2000
Mexico City,A,Clay,Juan Ignacio Chela,93.2,129.0,66.2,0.6502765220012056,0.5509090909090909,0.7151515151515151,0.40546724058906564,0.49722222222222223,2000
Shanghai,A,Hard,Magnus Norman,111.0,4.0,63.0,0.6433975233588967,0.6121916971916972,0.6119047619047618,0.4324670321856452,0.62,2000
Chennai,A,Hard,Jerome Golmard,91.4,35.0,154.0,0.737770560731369,0.7146275946275947,0.6,0.383878469072729,0.44142857142857145,2000
