tourney_name,tourney_level,surface,winner_name,minutes,winner_rank,loser_rank,Serve_point_won_percentage,Ace_per_game,Break_point_save_percentage,Return_point_won_percentage,Break_point_conversion,Year
Brisbane,A,Hard,Grigor Dimitrov,91.8,17.0,17.6,0.7378355223465912,0.4749938949938949,0.5285714285714286,0.391673000458914,0.6057142857142858,2017
Chennai,A,Hard,Daniil Medvedev,97.75,99.0,89.75,0.6315773221343873,0.7055555555555555,0.6916666666666667,0.4567757607841798,0.49538239538239537,2017
Doha,A,Hard,Novak Djokovic,112.8,2.0,56.8,0.7095047642817032,0.29166666666666663,0.5271428571428571,0.4182660632668749,0.6865079365079365,2017
Auckland,A,Hard,Jack Sock,110.0,23.0,59.25,0.678940720501519,0.6555555555555556,0.5803571428571428,0.38463296417588405,0.5330555555555556,2017
Sydney,A,Hard,Gilles Muller,103.25,34.0,75.8,0.4288194444444445,0.8342191142191142,0.2333333333333333,0.22048287671232875,0.14774114774114772,2017
Australian Open,G,Hard,Roger Federer,147.71428571428572,17.0,82.57142857142857,0.7009789009384829,0.797387136672851,0.530672268907563,0.39909359526660204,0.49801587301587297,2017
Montpellier,A,Hard,Alexander Zverev,111.75,21.0,53.25,0.669145437480138,0.670211038961039,0.5375,0.3793750265481767,0.49242424242424243,2017
Quito,A,Clay,Victor Estrella,119.8,156.0,97.6,0.5704774915430654,0.2353846153846154,0.45,0.26381312044666805,0.18358974358974361,2017
Sofia,A,Hard,Grigor Dimitrov,87.0,13.0,100.5,0.6841735039169332,0.9373421717171717,0.8809523809523809,0.4323620938155136,0.5744047619047619,2017
Buenos Aires,A,Clay,Alexandr Dolgopolov,79.4,66.0,49.4,0.7150554163185742,0.6484848484848486,0.86,0.3780574031231926,0.3532828282828283,2017
Memphis,A,Hard,Ryan Harrison,76.8,62.0,69.6,0.6907362576480224,0.6836363636363637,0.6433333333333333,0.42634374397532293,0.4575396825396825,2017
Rotterdam,A,Hard,Jo-Wilfried Tsonga,91.4,14.0,52.8,0.7297787254376401,0.7044733044733045,0.35,0.3839154464542061,0.48,2017
Delray Beach,A,Hard,Jack Sock,86.5,21.0,57.4,0.5494374282433985,0.5,0.39999999999999997,0.32936738936738935,0.48571428571428577,2017
Marseille,A,Hard,Jo-Wilfried Tsonga,89.25,11.0,37.25,0.7412808153593975,0.7916666666666667,0.65625,0.3891635184738633,0.5595238095238095,2017
Rio de Janeiro,A,Clay,Dominic Thiem,84.4,8.0,58.6,0.6703899995805963,0.34898989898989896,0.6766666666666666,0.46457818237012677,0.6033333333333333,2017
Acapulco,A,Hard,Sam Querrey,88.2,40.0,17.6,0.6831992864644023,0.983867243867244,0.7977777777777778,0.41614166754312204,0.6461111111111111,2017
Dubai,A,Hard,Andy Murray,98.4,1.0,45.4,0.7125074121308241,0.5067460317460318,0.4166666666666667,0.49582662992759935,0.5270202020202019,2017
Sao Paulo,A,Clay,Pablo Cuevas,118.5,33.0,43.25,0.6616023231154811,0.69375,0.7642857142857143,0.43606464873586104,0.5895833333333333,2017
Indian Wells Masters,M,Hard,Roger Federer,73.4,10.0,25.166666666666668,0.6163434123784449,0.5297077922077921,0.27777777777777773,0.34209753474388643,0.5111111111111112,2017
Miami Masters,M,Hard,Roger Federer,112.0,6.0,31.666666666666668,0.7365934275467046,0.6558682058682058,0.5555555555555555,0.3805304221445381,0.25985449735449734,2017
Houston,A,Clay,Thomaz Bellucci,120.5,65.0,92.0,0.6385112571956034,0.5083333333333333,0.4305555555555555,0.3948168504451212,0.41792929292929293,2017
Marrakech,A,Clay,Borna Coric,144.25,79.0,163.4,0.6572953812009127,0.43650793650793657,0.7645021645021645,0.3806130714398711,0.4027272727272727,2017
Monte Carlo Masters,M,Clay,Rafael Nadal,94.0,7.0,28.6,0.6884213794968774,0.308956043956044,0.30238095238095236,0.520739600905533,0.5424242424242425,2017
Barcelona,A,Clay,Rafael Nadal,91.0,5.0,64.4,0.7388443779407277,0.13222222222222219,0.6,0.4725623685069035,0.45785714285714285,2017
Budapest,A,Clay,Aljaz Bedene,77.5,68.0,90.5,0.768112009713265,0.5027777777777778,0.6666666666666666,0.4019167763073033,0.6305555555555555,2017
Estoril,A,Clay,Pablo Carreno Busta,87.5,21.0,108.0,0.6579276869986217,0.04583333333333334,0.6333333333333333,0.4306431023605912,0.69375,2017
Istanbul,A,Clay,Marin Cilic,83.25,8.0,48.25,0.7155938370882717,0.5323232323232323,0.375,0.5057438569969899,0.5041666666666667,2017
Munich,A,Clay,Alexander Zverev,93.5,20.0,73.75,0.6932040998217469,0.73125,0.7083333333333333,0.37683515958835034,0.4895833333333333,2017
Madrid Masters,M,Clay,Rafael Nadal,120.6,5.0,14.0,0.6857315381057607,0.3088383838383838,0.7166666666666667,0.4500640935542647,0.3755411255411255,2017
Rome Masters,M,Clay,Alexander Zverev,98.5,17.0,26.666666666666668,0.7435284806759405,0.5240740740740741,0.43333333333333335,0.4093979587701844,0.5106837606837608,2017
Geneva,A,Clay,Mischa Zverev,120.5,33.0,25.75,0.705675172780436,0.4711850649350649,0.7974025974025973,0.38346971086859216,0.5238095238095237,2017
Lyon,A,Clay,Jo-Wilfried Tsonga,105.25,13.0,50.5,0.737805518068676,0.7991071428571428,0.45,0.4376292823373888,0.3381944444444444,2017
Roland Garros,G,Clay,Rafael Nadal,103.42857142857143,4.0,29.0,0.7123694665315087,0.2159340659340659,0.5892857142857143,0.5518287731078998,0.5564102564102564,2017
s Hertogenbosch,A,Grass,Gilles Muller,95.0,28.0,42.25,0.765511582511358,1.067099567099567,0.41666666666666663,0.3363277041585865,0.18068181818181817,2017
Stuttgart,A,Grass,Lucas Pouille,107.75,16.0,46.75,0.6959333266521222,1.1231179971988796,0.8474025974025975,0.28775013727315923,0.6666666666666666,2017
Halle,A,Grass,Roger Federer,69.2,5.0,55.8,0.7387445887445888,0.6654545454545454,0.5333333333333333,0.43427825184014496,0.3802564102564102,2017
Queen's Club,A,Grass,Feliciano Lopez,114.2,32.0,23.0,0.7651902905411678,0.9873389355742297,0.6833333333333333,0.27377309861894567,0.27619047619047615,2017
Antalya,A,Grass,Yuichi Sugita,97.2,66.0,140.8,0.703882730069354,0.5407142857142857,0.8400000000000001,0.4450706054211978,0.54,2017
Eastbourne,A,Grass,Novak Djokovic,84.5,4.0,47.5,0.6899415661699341,0.4527777777777778,0.875,0.4023866162581595,0.425,2017
Wimbledon,G,Grass,Roger Federer,99.14285714285714,5.0,33.142857142857146,0.7667186042065657,0.8234312955951612,0.6785714285714286,0.4104470380106066,0.4170274170274171,2017
Bastad,A,Clay,David Ferrer,107.0,46.0,81.0,0.6592306690117907,0.16886554621848743,0.779047619047619,0.45606456342597684,0.46944444444444444,2017
Newport,A,Grass,Matthew Ebden,87.5,249.0,169.5,0.6844559175461893,0.39097222222222217,0.35625,0.45055379281978963,0.39662247474747475,2017
Umag,A,Clay,Andrey Rublev,101.0,74.0,140.0,0.6461826926886793,0.20861111111111114,0.3,0.4641831115698711,0.6424603174603174,2017
Atlanta,A,Hard,John Isner,80.5,20.0,65.25,0.798731122006984,1.441287878787879,0.5,0.3527156375508348,0.6625,2017
Gstaad,A,Clay,Yannick Hanfmann,120.25,170.0,61.75,0.6946442812749224,0.5688988095238096,0.8020833333333333,0.34992561528054783,0.49510489510489514,2017
Hamburg,A,Clay,Leonardo Mayer,113.2,138.0,63.0,0.7063266124412876,0.4574242424242424,0.6555555555555556,0.39460560466795463,0.4817460317460317,2017
Kitzbuhel,A,Clay,Philipp Kohlschreiber,104.0,47.0,62.8,0.6779177955961436,0.48638888888888887,0.6095238095238095,0.4022446023578099,0.48954545454545445,2017
Los Cabos,A,Hard,Thanasi Kokkinakis,121.0,454.0,80.75,0.6889220481101598,0.7427083333333333,0.636904761904762,0.359199864781644,0.37142857142857144,2017
Washington,A,Hard,Alexander Zverev,81.0,8.0,57.0,0.7735564595379024,0.5655555555555556,0.4,0.3785582215342277,0.5283333333333333,2017
Canada Masters,M,Hard,Alexander Zverev,96.6,8.0,46.2,0.6905824606881638,0.6158333333333333,0.8476190476190476,0.38405978662185214,0.5866666666666667,2017
Cincinnati Masters,M,Hard,Grigor Dimitrov,90.0,11.0,30.4,0.7669728092130451,0.7893939393939394,0.76,0.3715411479518468,0.31333333333333335,2017
Winston-Salem,A,Hard,Damir Dzumhur,90.0,67.0,55.2,0.6476308134784456,0.306007326007326,0.403030303030303,0.4328439879086431,0.538888888888889,2017
US Open,G,Hard,Rafael Nadal,142.57142857142858,1.0,63.142857142857146,0.735701499456167,0.2725106236826714,0.619047619047619,0.45218597178369413,0.44104562104562106,2017
Metz,A,Hard,Peter Gojowczyk,68.0,95.0,56.2,0.7234091631175976,0.686089466089466,0.2,0.4209276939276939,0.5628787878787879,2017
St. Petersburg,A,Hard,Damir Dzumhur,103.8,55.0,97.0,0.6066494966429811,0.12103896103896103,0.4967948717948718,0.4612302677950547,0.5704761904761904,2017
Chengdu,A,Hard,Denis Istomin,88.2,78.0,58.6,0.71180857002731,0.8606449106449107,0.6714285714285715,0.4135355276907001,0.2772893772893773,2017
Shenzhen,A,Hard,David Goffin,101.5,12.0,77.25,0.7234721177210823,0.6590909090909091,0.6666666666666666,0.359354221698284,0.5277777777777777,2017
Beijing,A,Hard,Rafael Nadal,114.2,1.0,21.8,0.7002762347877003,0.27001919648978473,0.9166666666666667,0.42251649757038556,0.30358974358974355,2017
Tokyo,A,Hard,David Goffin,103.6,11.0,52.6,0.6834212128500774,0.6545454545454545,0.6976190476190476,0.4064788701506988,0.4261111111111111,2017
Shanghai Masters,M,Hard,Roger Federer,84.0,2.0,24.4,0.7578506465222431,0.9198135198135198,0.49333333333333335,0.41061157175911267,0.35642857142857143,2017
Antwerp,A,Hard,Jo-Wilfried Tsonga,88.75,17.0,93.0,0.6601734773779595,0.9957070707070708,0.8333333333333333,0.43381578947368427,0.575,2017
Moscow,A,Hard,Damir Dzumhur,106.8,38.0,137.4,0.6300277643876633,0.37214590964590966,0.7847402597402597,0.3971125046945631,0.3967310467310467,2017
Stockholm,A,Hard,Juan Martin del Potro,105.25,19.0,34.25,0.7255842389443554,0.6235294117647059,0.5833333333333333,0.3828171298074142,0.5777777777777777,2017
Basel,A,Hard,Roger Federer,86.4,2.0,34.6,0.7280740216878832,0.6221153846153846,0.24761904761904763,0.4656384815009008,0.41555555555555557,2017
Vienna,A,Hard,Lucas Pouille,96.0,25.0,65.6,0.6853729617353228,0.730909090909091,0.8166666666666668,0.4248483188505053,0.48999999999999994,2017
Paris Masters,M,Hard,Jack Sock,118.6,22.0,53.4,0.678451145209402,0.6738833715304303,0.5442857142857143,0.4168051057953809,0.48555555555555563,2017
Tour Finals,F,Hard,Grigor Dimitrov,109.66666666666667,6.0,7.8,0.684383660887357,0.3103345184227537,0.4733333333333333,0.4697626263427638,0.4442424242424242,2017
NextGen Finals,F,Hard,Hyeon Chung,103.4,55.0,95.2,0.6502480852480853,0.13690476190476192,0.7744810744810746,0.45836524564960374,0.4287012987012987,2017
