tourney_name,tourney_level,surface,winner_name,minutes,winner_rank,loser_rank,Serve_point_won_percentage,Ace_per_game,Break_point_save_percentage,Return_point_won_percentage,Break_point_conversion,Year
Barcelona,A,Clay,Rafael Nadal,96.6,5.0,43.6,0.6666218966218966,0.17762626262626263,0.5038461538461538,0.48965076363377386,0.41369047619047616,2016
Bucharest,A,Clay,Fernando Verdasco,103.6,86.0,107.4,0.71735464098093,0.5203574203574204,0.36666666666666664,0.43234742924848446,0.37692895339954163,2016
Estoril,A,Clay,Nicolas Almagro,102.0,71.0,79.8,0.684594492265725,0.7378787878787878,0.16666666666666666,0.4400363520533026,0.42463735095314037,2016
Istanbul,A,Clay,Diego Schwartzman,120.8,87.0,52.4,0.6535975329141713,0.08833333333333333,0.47833333333333333,0.4931054217374472,0.4517708297894057,2016
Munich,A,Clay,Philipp Kohlschreiber,90.5,27.0,162.25,0.6878510578543344,0.4303513071895425,0.6547619047619047,0.46244713141264865,0.4541666666666666,2016
Madrid Masters,M,Clay,Novak Djokovic,98.8,1.0,15.0,0.7113616439812425,0.19651237651237652,0.72,0.4464927536231884,0.4754761904761905,2016
Rome Masters,M,Clay,Andy Murray,81.8,3.0,37.0,0.7130211867276988,0.6266666666666666,0.5857142857142857,0.49079977839893224,0.5033333333333333,2016
Geneva,A,Clay,Stan Wawrinka,76.25,4.0,43.75,0.7463239025193027,0.4439935064935065,0.41666666666666663,0.4704954954954955,0.5964285714285714,2016
Nice,A,Clay,Alexander Zverev,158.0,48.0,47.0,0.6187713940911423,0.34375,0.6166666666666667,0.39983106943085006,0.5526244588744589,2016
Roland Garros,G,Clay,Novak Djokovic,136.85714285714286,1.0,51.857142857142854,0.6668091890524658,0.1731931639052382,0.5407854050711194,0.48644536930904547,0.49272296331119864,2016
s Hertogenbosch,A,Grass,Nicolas Mahut,93.6,49.0,56.6,0.7147662825213899,0.5531746031746032,0.8,0.3794391165358907,0.57,2016
Stuttgart,A,Grass,Philipp Kohlschreiber,76.75,26.0,121.75,0.7195942308994793,0.9232954545454546,0.7,0.40597943722943725,0.4761904761904761,2016
Halle,A,Grass,Florian Mayer,85.75,192.0,137.0,0.5748032534511488,0.6142424242424243,0.2333333333333333,0.3009929391045805,0.3078787878787879,2016
Queen's Club,A,Grass,Andy Murray,110.8,2.0,43.2,0.6995776039987893,0.8192307692307693,0.4866666666666667,0.38445170442599147,0.4178754578754578,2016
Nottingham,A,Grass,Steve Johnson,90.0,38.0,43.4,0.7372197319311669,0.9896078431372549,0.4333333333333333,0.381641440383811,0.6933333333333332,2016
Wimbledon,G,Grass,Andy Murray,136.0,2.0,60.57142857142857,0.7204434826702876,0.5226507994502149,0.6727106227106228,0.43112407337545056,0.4354930783502212,2016
Bastad,A,Clay,Fernando Verdasco,70.75,59.0,118.25,0.7296390845070423,0.2569444444444444,0.875,0.5173678825087276,0.47859848484848483,2016
Hamburg,A,Clay,Martin Klizan,74.2,47.0,94.75,0.6522591941741748,0.22266178266178266,0.5888888888888889,0.49481383481383484,0.6416666666666667,2016
Newport,A,Grass,Ivo Karlovic,114.0,38.0,118.0,0.7611693841237882,1.4625000000000001,0.3125,0.3014767609997934,0.3208333333333333,2016
Gstaad,A,Clay,Robin Haase,95.75,95.0,94.75,0.7606179964613698,0.8520021645021645,0.6642857142857144,0.36478767674533036,0.5111111111111112,2016
Kitzbuhel,A,Clay,Nikoloz Basilashvili,93.0,123.0,98.25,0.6544335968054367,0.21103896103896103,0.5666666666666667,0.4391118038999939,0.4642857142857143,2016
Umag,A,Clay,Andrej Martin,130.25,124.0,58.0,0.6270401277582012,0.3003246753246753,0.667420814479638,0.4334738414105405,0.3918067226890756,2016
Washington,A,Hard,Gael Monfils,79.0,17.0,43.0,0.7499304865938431,1.1420814479638008,0.4333333333333333,0.40282346340043507,0.512063492063492,2016
Canada Masters,M,Hard,Novak Djokovic,93.2,1.0,38.8,0.7072261454426652,0.28434343434343434,0.6730952380952381,0.43659722846581295,0.58,2016
Atlanta,A,Hard,Nick Kyrgios,97.75,18.0,71.25,0.7598734177215191,1.1669642857142857,0.8541666666666666,0.32842576171991394,0.3305555555555556,2016
Los Cabos,A,Hard,Ivo Karlovic,80.75,24.0,68.0,0.7124908424908425,1.5357142857142856,0.5,0.3635665304555816,0.5583333333333333,2016
Rio Olympics,A,Hard,Andy Murray,122.0,2.0,58.666666666666664,0.6856834035075369,0.39384920634920634,0.4047619047619047,0.4771454660873109,0.5855877616747182,2016
Cincinnati Masters,M,Hard,Marin Cilic,83.16666666666667,14.0,28.833333333333332,0.7484869790007197,0.9053661616161617,0.39166666666666666,0.3956811941399036,0.554563492063492,2016
Winston-Salem,A,Hard,Pablo Carreno Busta,101.4,49.0,47.6,0.7058416186987616,0.5211764705882354,0.6833333333333333,0.40125803425639806,0.5095238095238095,2016
US Open,G,Hard,Stan Wawrinka,186.42857142857142,3.0,80.85714285714286,0.6772117369915437,0.434526000315474,0.7796600458365164,0.38759537114256554,0.43322559793148024,2016
Metz,A,Hard,Lucas Pouille,103.5,18.0,92.5,0.7051843580707484,0.9309027777777777,0.8809523809523809,0.37421423288960604,0.35198412698412695,2016
St. Petersburg,A,Hard,Alexander Zverev,94.0,27.0,62.2,0.6829906319146104,0.5175757575757576,0.7883116883116884,0.4213921910734917,0.51,2016
Chengdu,A,Hard,Karen Khachanov,96.4,101.0,37.2,0.7032346385701811,0.8053119429590018,0.4333333333333333,0.3792224094150107,0.4555555555555556,2016
Shenzhen,A,Hard,Tomas Berdych,120.5,9.0,57.75,0.6718743106432785,1.001610644257703,0.275,0.38616576731843766,0.4333333333333333,2016
Beijing,A,Hard,Andy Murray,95.6,2.0,45.2,0.6787769925684979,0.6656565656565656,0.4833333333333333,0.5073344849320394,0.4682034632034632,2016
Tokyo,A,Hard,Nick Kyrgios,89.0,15.0,54.2,0.5756903387815768,1.0524999999999998,0.5333333333333333,0.32783549282199625,0.33076923076923076,2016
Shanghai Masters,M,Hard,Roberto Bautista Agut,77.4,19.0,27.8,0.7011016169446402,0.3044444444444444,0.6888888888888889,0.42809193179479416,0.5,2016
Antwerp,A,Hard,Diego Schwartzman,104.25,77.0,36.0,0.6254333751044278,0.22812500000000002,0.5416666666666666,0.4231264745161277,0.6111111111111112,2016
Moscow,A,Hard,Pablo Carreno Busta,99.2,36.0,182.8,0.6608769107861903,0.4996536796536796,0.48571428571428577,0.41901136962527075,0.41785714285714287,2016
Stockholm,A,Hard,Juan Martin del Potro,83.4,63.0,26.0,0.7453353136684606,0.5482828282828283,0.3,0.3830479611946762,0.5034920634920634,2016
Basel,A,Hard,Marin Cilic,88.6,12.0,39.8,0.7437342321066055,0.9199999999999999,0.7714285714285715,0.40303979906693826,0.43636363636363634,2016
Vienna,A,Hard,Andy Murray,121.5,2.0,24.0,0.5458757832029721,0.274975024975025,0.4786324786324786,0.3889820778965612,0.3934343434343434,2016
Paris Masters,M,Hard,John Isner,97.0,27.0,38.8,0.7603795390980747,1.4045454545454545,0.85,0.30667147591018756,0.49404761904761896,2016
Tour Finals,F,Hard,Andy Murray,139.4,1.0,4.2,0.6695106968069611,0.37111111111111106,0.656969696969697,0.41101811874125715,0.5123809523809524,2016
