tourney_name,tourney_level,surface,winner_name,minutes,winner_rank,loser_rank,Serve_point_won_percentage,Ace_per_game,Break_point_save_percentage,Return_point_won_percentage,Break_point_conversion,Year
Tokyo,A,Hard,Tomas Berdych,86.2,27.0,30.6,0.7317264260907773,0.8983333333333334,0.9083333333333332,0.40878949981942936,0.5092857142857142,2008
New Haven,A,Hard,Marin Cilic,89.4,31.0,122.2,0.6706413115579039,0.5373716153127919,0.7492307692307693,0.38705868137945376,0.42828282828282827,2008
Vienna,A,Hard,Philipp Petzschner,97.4,125.0,52.0,0.7359752321981425,0.5320299145299145,0.3666666666666667,0.416373281415597,0.44333333333333336,2008
Sydney,A,Hard,Dmitry Tursunov,89.8,35.0,49.8,0.7027863226160516,0.6041847041847042,0.625,0.36535129744807165,0.3492063492063492,2008
Adelaide,A,Hard,Michael Llodra,91.4,93.0,83.0,0.7758288002967019,0.9818181818181817,0.95,0.3700940113998076,0.34523809523809523,2008
Metz,A,Hard,Dmitry Tursunov,90.8,32.0,59.2,0.7198672619012212,0.9233333333333335,0.9111111111111111,0.39401515348805644,0.45166666666666666,2008
Paris Masters,M,Hard,Jo-Wilfried Tsonga,118.2,14.0,11.4,0.6882603093140227,1.0105365223012281,0.5780392156862745,0.3670918041171206,0.4644444444444444,2008
Casablanca,A,Clay,Gilles Simon,112.0,36.0,67.2,0.5024278818121589,0.32253968253968257,0.5063492063492064,0.3807422451762074,0.3584090909090909,2008
Lyon,A,Carpet,Robin Soderling,91.6,27.0,67.2,0.7660259334110724,1.3233333333333335,0.67,0.39456715678573606,0.507012987012987,2008
Memphis,A,Hard,Steve Darcis,85.6,81.0,74.0,0.7088758083710436,0.8084797555385791,0.7866666666666666,0.40404733763453893,0.4545454545454545,2008
Miami Masters,M,Hard,Nikolay Davydenko,120.16666666666667,4.0,43.0,0.6772402780958265,0.48888888888888893,0.4880952380952381,0.44193270996380013,0.55239898989899,2008
Indian Wells Masters,M,Hard,Mardy Fish,104.33333333333333,98.0,24.666666666666668,0.6675027746284319,0.5949135967518321,0.6898809523809524,0.4128693869764311,0.4453296703296703,2008
Rotterdam,A,Hard,Michael Llodra,97.4,58.0,70.4,0.7516402424645546,0.8237433155080213,0.7083333333333333,0.3155469341852678,0.5,2008
Monte Carlo Masters,M,Clay,Rafael Nadal,97.2,2.0,17.8,0.6407995163877518,0.10833333333333332,0.3,0.5395159229100313,0.655952380952381,2008
Hamburg Masters,M,Clay,Rafael Nadal,127.2,2.0,15.4,0.6384124917805892,0.13951489686783805,0.5102756892230575,0.47953275569385767,0.5035247432306256,2008
Rome Masters,M,Clay,Novak Djokovic,85.4,3.0,29.4,0.7211593479050855,0.18928571428571428,0.656969696969697,0.5452682875152285,0.7366666666666667,2008
Washington,A,Hard,Juan Martin del Potro,85.6,19.0,91.8,0.6847107128619733,0.5094993894993894,0.4714285714285714,0.47728781075320403,0.5597979797979798,2008
Indianapolis,A,Hard,Gilles Simon,112.0,25.0,65.6,0.645050032488629,0.49098901098901093,0.6684210526315789,0.41716889019207537,0.47064102564102567,2008
Canada Masters,M,Hard,Nicolas Kiefer,134.4,37.0,18.2,0.6867175456912038,0.6603641456582632,0.7705128205128206,0.3999050055568793,0.4619047619047619,2008
Cincinnati Masters,M,Hard,Andy Murray,93.4,9.0,29.2,0.6815529753265601,0.5677777777777779,0.4876190476190477,0.4553908450704226,0.46693528693528685,2008
Los Angeles,A,Hard,Juan Martin del Potro,82.5,24.0,102.5,0.739247563718141,0.3218253968253968,0.575,0.4550358495670996,0.4995629370629371,2008
San Jose,A,Hard,Andy Roddick,90.8,6.0,80.8,0.7434397439472261,1.0400237670825905,0.4428571428571429,0.36685179250359157,0.43,2008
Barcelona,A,Clay,Rafael Nadal,94.2,2.0,41.4,0.7350051307992485,0.24682539682539684,0.2761904761904762,0.5106966937099255,0.5022510822510823,2008
Stockholm,A,Hard,David Nalbandian,67.4,7.0,194.4,0.7402359526468368,0.6753968253968254,0.6714285714285715,0.4927264730385872,0.6515873015873016,2008
Las Vegas,A,Hard,Sam Querrey,95.2,66.0,70.8,0.6604944001614368,0.6700000000000002,0.7276190476190475,0.42842994194309963,0.5977777777777777,2008
Moscow,A,Hard,Igor Kunitsyn,78.33333333333333,71.0,81.8,0.36983785822021115,0.13333333333333333,0.11428571428571428,0.30414074595355384,0.41142857142857137,2008
Umag,A,Clay,Fernando Verdasco,104.0,15.0,94.25,0.628410410868725,0.09791666666666667,0.2833333333333333,0.5027407493029012,0.4404761904761904,2008
s Hertogenbosch,A,Grass,David Ferrer,81.4,5.0,162.6,0.6957710349352141,0.5698484848484848,0.9666666666666668,0.40357187407187406,0.48666666666666664,2008
Doha,A,Hard,Andy Murray,98.4,11.0,49.8,0.6911133756470709,0.5844444444444445,0.21333333333333332,0.47889133111308935,0.4591779788838613,2008
Estoril,A,Clay,Roger Federer,89.2,1.0,79.8,0.695042972401436,0.6884920634920635,0.43000000000000005,0.452749246067781,0.4423443223443223,2008
Warsaw,A,Clay,Nikolay Davydenko,93.2,4.0,80.6,0.6858551203452554,0.3661111111111111,0.5714285714285714,0.47197156979059596,0.4469172932330827,2008
Dubai,A,Hard,Andy Roddick,90.2,6.0,16.4,0.7474210754724424,1.5478787878787879,0.6,0.3722555318778229,0.4901587301587302,2008
Marseille,A,Hard,Andy Murray,98.6,11.0,84.4,0.687838818723705,0.8164102564102563,0.6364102564102564,0.44312929582696875,0.4554473304473305,2008
Delray Beach,A,Hard,Kei Nishikori,88.0,244.0,74.2,0.6728106100053417,0.2861538461538462,0.6933333333333334,0.4166604886788373,0.4916666666666666,2008
Halle,A,Grass,Roger Federer,68.6,1.0,105.2,0.7601295866096291,0.610909090909091,0.8,0.3889557022965729,0.5571428571428572,2008
Vina del Mar,A,Clay,Fernando Gonzalez,98.25,24.0,82.4,0.5291415600918183,0.4247979797979798,0.49000000000000005,0.3650026614099232,0.5599999999999999,2008
Buenos Aires,A,Clay,David Nalbandian,120.4,11.0,53.6,0.6843432835070467,0.3988888888888889,0.2857142857142857,0.44014374514374516,0.5927272727272727,2008
Roland Garros,G,Clay,Rafael Nadal,125.85714285714286,2.0,42.42857142857143,0.6759251263204433,0.09529993815708102,0.7523809523809524,0.5494455217436583,0.5568309375032064,2008
Costa Do Sauipe,A,Clay,Nicolas Almagro,90.4,31.0,69.4,0.7158929342916618,0.6718020541549954,0.7,0.48848091431113944,0.5366955266955267,2008
Wimbledon,G,Grass,Rafael Nadal,159.57142857142858,2.0,46.42857142857143,0.7548295508207108,0.39019492412349555,0.45329670329670335,0.4074862501976636,0.40240275597418446,2008
US Open,G,Hard,Roger Federer,134.57142857142858,2.0,63.857142857142854,0.7078761141050604,0.7570162680456799,0.7129251700680272,0.42186682013106797,0.42667570524713383,2008
St. Petersburg,A,Hard,Andy Murray,77.6,4.0,63.4,0.7043093778531369,0.475,0.7928571428571429,0.49168944448116003,0.4746031746031746,2008
Valencia,A,Clay,David Ferrer,113.4,5.0,67.0,0.6141283439119927,0.08444444444444445,0.5004545454545455,0.43648057869196066,0.5181818181818182,2008
Australian Open,G,Hard,Novak Djokovic,130.71428571428572,3.0,39.857142857142854,0.6916582424949841,0.6513682396035337,0.7268707482993196,0.46706198769792556,0.5451453308596166,2008
Masters Cup,F,Hard,Novak Djokovic,123.75,3.0,6.75,0.6668620163903183,0.5068181818181818,0.65,0.41105854495604577,0.36038961038961037,2008
Houston,A,Clay,Marcel Granollers,97.0,84.0,76.8,0.6351779354074906,0.21888888888888886,0.4583333333333333,0.4864081193734345,0.5969230769230769,2008
Nottingham,A,Grass,Ivo Karlovic,106.6,22.0,45.2,0.7588570671070889,1.5269841269841273,0.3,0.32640035767319875,0.4333333333333333,2008
Beijing,A,Hard,Dudi Sela,72.0,92.0,29.25,0.7113809812652109,0.17708333333333331,0.6726190476190477,0.48463647959183676,0.639010989010989,2008
Bucharest,A,Clay,Gilles Simon,98.6,17.0,63.8,0.6366395745201701,0.335,0.75,0.5002665830736431,0.3871428571428571,2008
Acapulco,A,Clay,Nicolas Almagro,92.2,28.0,57.6,0.7196378638931831,1.1288095238095237,0.86,0.4327383079525983,0.475,2008
Chennai,A,Hard,Mikhail Youzhny,78.2,19.0,76.6,0.7518537062030382,0.5230830280830281,0.47777777777777775,0.4852267864783911,0.6238095238095238,2008
Beijing Olympics,A,Hard,Rafael Nadal,109.83333333333333,2.0,34.0,0.7108391319643589,0.2930911680911681,0.625,0.4630553445456977,0.45101750101750104,2008
