tourney_name,tourney_level,surface,winner_name,minutes,winner_rank,loser_rank,Serve_point_won_percentage,Ace_per_game,Break_point_save_percentage,Return_point_won_percentage,Break_point_conversion,Year
Washington,A,Hard,Jannik Sinner,105.2,24.0,86.4,0.5860583929196281,0.39222222222222225,0.48,0.3406864669902402,0.439047619047619,2021
Canada Masters,M,Hard,Reilly Opelka,118.2,32.0,34.2,0.7383760344216406,1.2893315508021392,0.675,0.26663866069205877,0.3522222222222222,2021
Cincinnati Masters,M,Hard,Alexander Zverev,85.6,5.0,32.0,0.7637281702230155,0.9199999999999999,0.1,0.44116116921426657,0.6361904761904762,2021
Barcelona,A,Clay,Rafael Nadal,135.8,3.0,45.2,0.6511914996370337,0.22973431796961208,0.6884615384615385,0.44863392101092125,0.4375757575757576,2021
Stockholm,A,Hard,Tommy Paul,115.6,52.0,474.2,0.6976679992385304,0.3360353372118078,0.6033333333333333,0.4052968558431912,0.43571428571428567,2021
Moscow,A,Hard,Aslan Karatsev,87.0,22.0,74.5,0.7294169583577939,0.2333333333333333,0.6666666666666666,0.41635512544897507,0.5205357142857142,2021
Umag,A,Clay,Carlos Alcaraz,106.8,73.0,71.2,0.626488419120623,0.045,0.6361111111111111,0.49325506983747636,0.5015873015873016,2021
Doha,A,Hard,Nikoloz Basilashvili,92.0,42.0,71.0,0.6604767350670017,0.5841208791208791,0.31714285714285717,0.453732330008361,0.559047619047619,2021
Dubai,A,Hard,Aslan Karatsev,124.83333333333333,42.0,43.833333333333336,0.6695357767433386,0.4412698412698413,0.723015873015873,0.40927998175145186,0.36461640211640217,2021
Marseille,A,Hard,Pierre Hugues Herbert,86.5,93.0,34.75,0.7672018853794987,1.0388888888888888,0.25,0.41883133725534893,0.55625,2021
Delray Beach,A,Hard,Sebastian Korda,103.25,119.0,61.5,0.6573469368009598,0.4833416583416584,0.6212121212121212,0.39997418244406197,0.6696428571428571,2021
Halle,A,Grass,Ugo Humbert,128.6,31.0,29.8,0.6981133889957419,0.6381461675579323,0.7347402597402597,0.32217985522173287,0.6113636363636363,2021
Buenos Aires,A,Clay,Francisco Cerundolo,126.75,137.0,54.25,0.6130169388616308,0.25002081252081254,0.6424603174603174,0.45875572727516645,0.5037878787878788,2021
St. Petersburg,A,Hard,Marin Cilic,119.4,35.0,38.0,0.6803112660497155,1.0311507936507938,0.5991666666666667,0.40684378182654096,0.4994733044733045,2021
Tour Finals,F,Hard,Alexander Zverev,96.5,3.0,4.75,0.7433449074074074,1.0814484126984127,0.4375,0.3721368482425454,0.29464285714285715,2021
Eastbourne,A,Grass,Alex De Minaur,107.0,18.0,78.5,0.6786921287419792,0.25047348484848486,0.34375,0.4253647017750465,0.5178571428571428,2021
Acapulco,A,Hard,Alexander Zverev,110.5,7.0,57.4,0.5018089204492713,0.5356060606060606,0.5142857142857142,0.3875898242853396,0.2814285714285715,2021
Madrid Masters,M,Clay,Alexander Zverev,106.4,6.0,17.0,0.6959341875720508,0.5050505050505051,0.5666666666666667,0.41239353239353244,0.43454545454545457,2021
Belgrade,A,Clay,Matteo Berrettini,110.5,10.0,70.25,0.7193764074069677,0.7169108669108669,0.7083333333333334,0.43153051673849635,0.37404262404262406,2021
Roland Garros,G,Clay,Novak Djokovic,179.0,1.0,49.142857142857146,0.7015575142735235,0.423252499380319,0.6626984126984128,0.4504315738358982,0.55239898989899,2021
Wimbledon,G,Grass,Novak Djokovic,138.85714285714286,1.0,79.71428571428571,0.7460430566197708,0.6095520259385806,0.6604823747680891,0.4169696820018363,0.38605442176870747,2021
Us Open,G,Hard,Daniil Medvedev,121.0,2.0,52.857142857142854,0.7327059316548759,0.8697104482818768,0.6214285714285713,0.46120701966575817,0.5775964231846585,2021
Australian Open,G,Hard,Novak Djokovic,159.71428571428572,1.0,42.142857142857146,0.7108706477526255,0.801700680272109,0.5142857142857143,0.4074385712016374,0.5280037422894566,2021
Atlanta,A,Hard,John Isner,127.0,35.0,128.2,0.7580475027250382,1.706951871657754,0.96,0.27783594048467336,0.32333333333333336,2021
Winston-Salem,A,Hard,Ilya Ivashka,89.0,63.0,59.0,0.7912578877209491,0.7821428571428571,0.26666666666666666,0.47332248258696835,0.4865319865319866,2021
Estoril,A,Clay,Albert Ramos,99.2,46.0,65.6,0.6526651450053705,0.22888888888888886,0.41060606060606053,0.48312251200674455,0.5503030303030304,2021
Sofia,A,Hard,Jannik Sinner,99.5,14.0,56.25,0.6904764457678766,0.44545454545454544,0.6520833333333333,0.4226051488465872,0.5,2021
Los Cabos,A,Hard,Brandon Nakashima,115.75,134.0,80.75,0.695682709822054,0.593560606060606,0.6517857142857143,0.36740023003263256,0.44999999999999996,2021
Antwerp,A,Hard,Jannik Sinner,83.5,16.0,44.75,0.7564610855325851,0.4736111111111111,0.9166666666666666,0.4814683511258453,0.503968253968254,2021
Lyon,A,Clay,Cameron Norrie,81.0,49.0,56.25,0.6959684228301248,0.3203463203463204,0.5416666666666666,0.43562058454777836,0.7410714285714286,2021
NextGen Finals,A,Hard,Carlos Alcaraz,77.6,32.0,82.6,0.7403425874854446,0.7474747474747476,0.74,0.41172406158732155,0.5612698412698414,2021
Atp Cup,A,Hard,Andrey Rublev,69.75,8.0,38.75,0.7064252028005136,0.7916666666666666,0.5416666666666666,0.5177128427128427,0.6032196969696969,2021
Mallorca,A,Grass,Sam Querrey,79.0,60.0,44.25,0.5425604852278081,1.3417112299465241,0.71875,0.2501431940700809,0.16458333333333333,2021
Santiago,A,Clay,Facundo Bagnis,126.5,118.0,74.0,0.6965994915629224,0.5757575757575757,0.5392857142857144,0.4092457489043834,0.4508207070707071,2021
Great Ocean Road Open,A,Hard,Stefano Travaglia,111.4,71.0,61.2,0.6405446634912713,0.7247222222222223,0.65,0.3908160935762091,0.4877344877344877,2021
Cordoba,A,Clay,Juan Manuel Cerundolo,123.6,335.0,75.2,0.6286683932579454,0.08095238095238096,0.4504545454545454,0.4414542628882251,0.4392773892773893,2021
Nur-Sultan,A,Hard,Soon Woo Kwon,102.2,82.0,66.6,0.6612835601070894,0.33575757575757575,0.3504761904761905,0.40213985988633877,0.43647186147186146,2021
Antalya,A,Hard,Alex De Minaur,64.6,23.0,183.6,0.7060207666729406,0.3601343101343101,0.3595238095238095,0.5441941391941392,0.6742857142857143,2021
Murray River Open,A,Hard,Daniel Evans,90.2,33.0,58.6,0.723934433312734,0.5765151515151515,0.48571428571428577,0.42693777125741184,0.5592857142857143,2021
Singapore,A,Hard,Alexei Popyrin,101.0,114.0,213.8,0.7556967745112739,1.0093073593073594,0.46515151515151515,0.3531261392499626,0.5085714285714286,2021
Marbella,A,Clay,Jaume Munar,112.5,95.0,100.25,0.664714785394397,0.36803300865800864,0.7166666666666667,0.4606206949179954,0.38257575757575757,2021
Cagliari,A,Clay,Laslo Djere,93.5,57.0,77.0,0.7042407226230756,0.10912698412698411,0.47348484848484845,0.48972344188988426,0.48147429261559693,2021
Parma,A,Clay,Sebastian Korda,81.6,63.0,68.4,0.6790572793925111,0.36888888888888893,0.7277777777777777,0.4266160216594999,0.6131746031746032,2021
Belgrade 2,A,Clay,Alex Molcan,94.25,255.0,279.0,0.6648270385265489,0.3876984126984127,0.6710526315789473,0.5395414036576245,0.4395833333333333,2021
San Diego,A,Hard,Cameron Norrie,100.75,28.0,26.5,0.6709072187637553,0.4354707792207792,0.7847222222222222,0.4205280701988463,0.5,2021
