tourney_name,tourney_level,surface,winner_name,minutes,winner_rank,loser_rank,Serve_point_won_percentage,Ace_per_game,Break_point_save_percentage,Return_point_won_percentage,Break_point_conversion,Year
New Haven,A,Hard,Nikolay Davydenko,76.2,7.0,38.4,0.6964218567976873,0.37777777777777777,0.6,0.49103467556129676,0.4587662337662337,2006
Vienna,A,Hard,Ivan Ljubicic,81.8,3.0,33.4,0.789967522262965,1.2280555555555555,0.4,0.4226180183775036,0.4666666666666666,2006
Sydney,A,Hard,James Blake,99.25,23.0,36.0,0.4987324561403509,0.5442668442668442,0.553073593073593,0.3431194209083225,0.37676767676767675,2006
Adelaide,A,Hard,Florent Serra,92.8,49.0,49.8,0.6363059163059163,0.3822222222222222,0.7416666666666666,0.43962938596491224,0.47282051282051285,2006
Metz,A,Hard,Novak Djokovic,91.8,22.0,96.2,0.6972223434989392,0.7023342670401495,0.6888888888888889,0.45253889566120364,0.4949494949494949,2006
Mumbai,A,Hard,Dmitry Tursunov,112.6,22.0,135.75,0.6753767680918268,0.6182142857142858,0.6022222222222222,0.3862960203917115,0.4928754578754579,2006
Paris Masters,M,Carpet,Nikolay Davydenko,81.2,5.0,27.0,0.7493145779929156,0.6182539682539683,0.4666666666666666,0.5263882155426273,0.533974358974359,2006
Casablanca,A,Clay,Daniele Bracciali,92.4,68.0,72.8,0.701670128127417,0.8396910279263221,0.9777777777777779,0.43334916586059774,0.4012121212121212,2006
Lyon,A,Carpet,Richard Gasquet,102.2,24.0,52.6,0.7164736347994821,0.7468831168831169,0.925,0.39337196224293003,0.3464285714285714,2006
Memphis,A,Hard,Tommy Haas,62.2,30.0,85.0,0.7412125441872617,0.7152777777777778,0.5714285714285714,0.4036206759126415,0.33015873015873015,2006
Miami Masters,M,Hard,Roger Federer,95.83333333333333,1.0,23.833333333333332,0.7003513134644322,0.45486920486920485,0.6329365079365079,0.4244784156659957,0.5658730158730158,2006
Indian Wells Masters,M,Hard,Roger Federer,82.5,1.0,29.666666666666668,0.7247881343106869,0.3745550745550746,0.5555555555555556,0.4238678691811839,0.53125,2006
Rotterdam,A,Hard,Radek Stepanek,85.0,23.0,75.2,0.7178234465763069,1.4333099906629319,0.5733333333333334,0.4454064323751741,0.6777777777777777,2006
Monte Carlo Masters,M,Clay,Rafael Nadal,124.66666666666667,2.0,47.5,0.6370673081746494,0.1402116402116402,0.7199074074074074,0.5166644745736934,0.5238344988344988,2006
Hamburg Masters,M,Clay,Tommy Robredo,102.16666666666667,12.0,43.166666666666664,0.6605802443072548,0.13040663040663042,0.6986111111111111,0.455503642847658,0.5968406593406593,2006
Rome Masters,M,Clay,Rafael Nadal,123.33333333333333,2.0,32.333333333333336,0.6723878843159502,0.060676206509539844,0.5444444444444444,0.4818319760569174,0.6190476190476191,2006
Washington,A,Hard,Arnaud Clement,97.8,57.0,164.6,0.6820138701992857,0.6116666666666667,0.7914285714285715,0.44557391902277227,0.4727777777777778,2006
Indianapolis,A,Hard,James Blake,102.4,6.0,148.8,0.6826556678915039,0.8356060606060606,0.6821212121212121,0.3683609068793691,0.40952380952380957,2006
Canada Masters,M,Hard,Roger Federer,102.0,1.0,34.0,0.6989852806881792,0.5163721899016017,0.6595238095238095,0.40795850490972435,0.39753024753024757,2006
Cincinnati Masters,M,Hard,Andy Roddick,89.16666666666667,12.0,33.666666666666664,0.7242037262862985,1.275925925925926,0.5416666666666666,0.4050428230172663,0.3093434343434343,2006
Los Angeles,A,Hard,Tommy Haas,87.2,21.0,90.0,0.782806324110672,0.7899999999999999,0.4,0.3738239895080322,0.39714285714285713,2006
San Jose,A,Hard,Andy Murray,99.8,60.0,97.6,0.6344586673409566,0.5036324786324786,0.4662698412698413,0.47130190793031057,0.42586580086580084,2006
Barcelona,A,Clay,Rafael Nadal,108.0,2.0,58.8,0.6807424434580428,0.15818625818625817,0.711111111111111,0.4449102155897898,0.5458791208791209,2006
Stockholm,A,Hard,James Blake,79.0,8.0,43.4,0.7222881146528293,0.5411111111111111,0.55,0.4176331106017005,0.46388888888888885,2006
Las Vegas,A,Hard,James Blake,78.4,21.0,83.8,0.698293528284542,0.29523809523809524,0.8777777777777779,0.45808364490206444,0.5569230769230769,2006
Moscow,A,Carpet,Nikolay Davydenko,82.2,5.0,77.8,0.7371296698495436,0.49722222222222223,0.55,0.4998395074908366,0.5009523809523809,2006
Umag,A,Clay,Stan Wawrinka,113.6,69.0,95.0,0.5810363872644574,0.2100765900765901,0.540952380952381,0.41695211677924693,0.5507647907647908,2006
s Hertogenbosch,A,Grass,Mario Ancic,123.8,12.0,144.2,0.7086923051820729,1.1606818181818181,0.8333333333333333,0.3998876284031828,0.39740259740259737,2006
Doha,A,Hard,Roger Federer,82.6,1.0,52.2,0.6936505997849202,0.3463636363636363,0.45476190476190476,0.4266492153204037,0.29833333333333334,2006
Estoril,A,Clay,David Nalbandian,83.6,4.0,190.4,0.6867517548600379,0.23380952380952383,0.6555555555555556,0.48378142594732454,0.5976190476190476,2006
Sopot,A,Clay,Nikolay Davydenko,104.6,6.0,74.0,0.6748186197910082,0.29908496732026146,0.3674242424242424,0.4998674908793143,0.4915909090909091,2006
Dubai,A,Hard,Rafael Nadal,110.5,2.0,78.6,0.5373254716981132,0.43619047619047624,0.5111111111111111,0.31389846169569063,0.42793650793650795,2006
Marseille,A,Hard,Arnaud Clement,116.6,65.0,22.2,0.659941616028008,0.4965359477124183,0.6561904761904762,0.3919474071834469,0.6120634920634921,2006
Delray Beach,A,Hard,Tommy Haas,88.8,30.0,78.4,0.6852001347027346,0.5111111111111111,0.5133333333333333,0.436977475009413,0.5580952380952382,2006
Halle,A,Grass,Roger Federer,120.4,1.0,77.6,0.7229296677394244,0.7504889391654097,0.6272727272727272,0.37970537052516284,0.3913636363636364,2006
Vina del Mar,A,Clay,Jose Acasuso,93.8,46.0,198.0,0.69898809827646,0.7047619047619047,0.5142857142857142,0.4839695991852139,0.5916666666666667,2006
Buenos Aires,A,Clay,Carlos Moya,123.2,34.0,102.0,0.681639194139194,0.40954545454545455,0.5933333333333333,0.3944006391589385,0.46138528138528134,2006
Roland Garros,G,Clay,Rafael Nadal,171.57142857142858,2.0,40.0,0.6689811508299838,0.21463548982345976,0.6440432583289726,0.461900380816906,0.40654966270729814,2006
Costa Do Sauipe,A,Clay,Nicolas Massu,124.8,55.0,90.2,0.620949531949532,0.3054545454545455,0.675,0.43581029637709773,0.6557142857142857,2006
Wimbledon,G,Grass,Roger Federer,104.14285714285714,1.0,39.42857142857143,0.7536115703232577,0.6795662670662671,0.6428571428571429,0.4365036616057347,0.622845804988662,2006
US Open,G,Hard,Roger Federer,117.57142857142857,1.0,51.0,0.7215646472563421,0.591942925495557,0.5297619047619048,0.4517104975806861,0.500146095734331,2006
St. Petersburg,A,Carpet,Mario Ancic,85.8,12.0,96.6,0.7500939051534863,0.628989898989899,0.6,0.3908799128935907,0.619047619047619,2006
Valencia,A,Clay,Nicolas Almagro,102.4,77.0,51.0,0.6526321890395294,0.4003205128205128,0.9204545454545455,0.4607531584769422,0.36558441558441557,2006
Australian Open,G,Hard,Roger Federer,137.28571428571428,1.0,60.42857142857143,0.7022198235210152,0.4355959412350389,0.7706349206349207,0.4435078396259053,0.4771474139895192,2006
Masters Cup,F,Hard,Roger Federer,108.2,1.0,5.2,0.6950081585119393,0.7237762237762237,0.6784848484848485,0.43906356952336073,0.4468531468531468,2006
Houston,A,Clay,Mardy Fish,105.0,212.0,68.2,0.5478819945486613,0.5236630036630037,0.4333333333333333,0.3454524638212127,0.2635198135198135,2006
Nottingham,A,Grass,Richard Gasquet,83.8,66.0,74.6,0.7121101632136113,0.4266161616161616,0.6833333333333333,0.396129380475039,0.5682539682539682,2006
Beijing,A,Hard,Marcos Baghdatis,100.4,9.0,81.6,0.6898173352934107,0.5887229437229438,0.6803030303030304,0.447256525151262,0.4333333333333333,2006
Bucharest,A,Clay,Jurgen Melzer,95.4,67.0,103.2,0.6463190599270581,0.45809523809523806,0.65,0.45287268264076247,0.5125,2006
Acapulco,A,Clay,Luis Horna,114.4,68.0,60.2,0.6750349581425554,0.6322077922077922,0.5433333333333332,0.39751394443033083,0.43596681096681095,2006
Chennai,A,Hard,Ivan Ljubicic,104.4,9.0,78.0,0.7328905772935002,1.0411904761904762,0.65,0.39097066188982244,0.35317460317460314,2006
