tourney_name,tourney_level,surface,winner_name,minutes,winner_rank,loser_rank,Serve_point_won_percentage,Ace_per_game,Break_point_save_percentage,Return_point_won_percentage,Break_point_conversion,Year
Gstaad,A,Clay,Marcel Granollers,95.6,45.0,64.4,0.6900895852115363,0.34835164835164834,0.5599999999999999,0.506062362758015,0.6284126984126984,2011
Los Angeles,A,Hard,Ernests Gulbis,114.0,84.0,123.0,0.6979977334080504,0.8738888888888889,0.5733333333333334,0.4015263748597082,0.4377777777777778,2011
Umag,A,Clay,Alexandr Dolgopolov,90.0,26.0,64.5,0.6825520082982769,0.6020292207792207,0.625,0.43845713352363525,0.45416666666666666,2011
Kitzbuhel,A,Clay,Robin Haase,100.2,53.0,59.8,0.665782302238334,0.6673992673992674,0.32571428571428573,0.4401736086009641,0.5606060606060606,2011
Washington,A,Hard,Radek Stepanek,99.83333333333333,54.0,74.16666666666667,0.715892930598813,0.30427350427350425,0.6041666666666666,0.43634823430356073,0.5808441558441558,2011
Canada Masters,M,Hard,Novak Djokovic,93.6,1.0,18.0,0.662704378954379,0.1707142857142857,0.6599999999999999,0.46800076006485297,0.4296031746031746,2011
Cincinnati Masters,M,Hard,Andy Murray,97.2,4.0,27.2,0.6369510586489305,0.6331313131313131,0.5533333333333333,0.5156606855874215,0.4253030303030303,2011
Winston-Salem,A,Hard,John Isner,93.6,28.0,67.6,0.7409289431795825,1.1234032634032636,0.4333333333333333,0.3142870316420435,0.4333333333333333,2011
US Open,G,Hard,Novak Djokovic,156.42857142857142,1.0,51.142857142857146,0.6773722481118432,0.36653560209508906,0.4757718472004186,0.5260331941607711,0.5748735391592534,2011
Bucharest,A,Clay,Florian Mayer,87.0,24.0,71.75,0.6364583333333333,0.2895833333333333,0.7222222222222222,0.503536321931558,0.4827380952380953,2011
Metz,A,Hard,Jo-Wilfried Tsonga,108.0,10.0,104.0,0.7226521164021165,0.9625,0.3125,0.40684229596341576,0.594551282051282,2011
Bangkok,A,Hard,Donald Young,116.25,55.0,67.5,0.6556158357771262,0.15625,0.41666666666666663,0.46531405379778884,0.4363095238095238,2011
Kuala Lumpur,A,Hard,Marcos Baghdatis,95.75,60.0,41.25,0.6667992848805765,0.6619318181818181,0.886904761904762,0.43704738392238396,0.5059523809523809,2011
Beijing,A,Hard,Tomas Berdych,94.8,10.0,25.6,0.7080387318890679,0.4481684981684982,0.42000000000000004,0.48126989631970263,0.6023076923076923,2011
Tokyo,A,Hard,Andy Murray,105.4,4.0,32.6,0.7195900537634409,0.7936796536796538,0.5333333333333333,0.48665342792119126,0.5361111111111111,2011
Shanghai Masters,M,Hard,Andy Murray,95.0,4.0,47.2,0.5824986050606863,0.5594155844155844,0.41428571428571426,0.3787170266552945,0.43272727272727274,2011
Moscow,A,Hard,Janko Tipsarevic,94.5,14.0,38.5,0.7210944370210483,0.5816239316239317,0.5892857142857143,0.4601407914764079,0.5181818181818182,2011
Stockholm,A,Hard,Jarkko Nieminen,101.5,73.0,104.0,0.6672888616891065,0.13883928571428572,0.6590909090909091,0.3928240740740741,0.5517857142857143,2011
St. Petersburg,A,Hard,Marin Cilic,123.2,22.0,67.2,0.6794834504871329,0.6034590409590409,0.6133333333333333,0.3931951187441842,0.3916666666666667,2011
Vienna,A,Hard,Jo-Wilfried Tsonga,104.25,9.0,77.25,0.7330429251774591,1.378125,0.39583333333333337,0.361426239261493,0.433531746031746,2011
Basel,A,Hard,Roger Federer,79.6,4.0,37.2,0.7461151294370237,0.5226845376845377,0.52,0.41999447949211327,0.5410622710622711,2011
Valencia,A,Hard,Marcel Granollers,128.6,34.0,20.2,0.6954350727546603,0.37272727272727274,0.4666666666666666,0.3665276699781873,0.4609523809523809,2011
Paris Masters,M,Hard,Roger Federer,74.6,4.0,30.8,0.7784697910784867,0.47393939393939394,0.4333333333333333,0.41237453256367457,0.5333333333333333,2011
Tour Finals,F,Hard,Roger Federer,96.6,4.0,5.4,0.7283545733185534,0.5613461538461538,0.28888888888888886,0.4045617494334944,0.475,2011
