tourney_name,tourney_level,surface,winner_name,minutes,winner_rank,loser_rank,Serve_point_won_percentage,Ace_per_game,Break_point_save_percentage,Return_point_won_percentage,Break_point_conversion,Year
Monte Carlo Masters,M,Clay,Rafael Nadal,80.8,2.0,29.6,0.6917508417508419,0.15333333333333332,0.6,0.5416390066998586,0.5714646464646465,2007
Hamburg Masters,M,Clay,Roger Federer,106.0,1.0,23.8,0.6522259517996685,0.4916305916305916,0.7004329004329005,0.4432901282922253,0.4992424242424242,2007
Rome Masters,M,Clay,Rafael Nadal,116.4,2.0,31.2,0.6877892605803528,0.26094771241830067,0.5166666666666666,0.5076138952391211,0.4356709956709957,2007
Washington,A,Hard,Andy Roddick,87.0,5.0,137.8,0.7713763004962315,1.503116883116883,0.9333333333333332,0.3016514541550773,0.32380952380952377,2007
Indianapolis,A,Hard,Dmitry Tursunov,77.4,27.0,147.2,0.706889484202917,0.688989898989899,0.3666666666666667,0.4052397945421031,0.47142857142857136,2007
Canada Masters,M,Hard,Novak Djokovic,100.8,4.0,57.2,0.7318966774072407,0.7335858585858587,0.6222222222222221,0.38395618721076774,0.4616666666666667,2007
Cincinnati Masters,M,Hard,Roger Federer,96.2,1.0,29.2,0.6928723071386389,0.7502262443438914,0.4636363636363637,0.4031343647169511,0.4828787878787878,2007
Los Angeles,A,Hard,Radek Stepanek,72.75,101.0,149.4,0.626448717948718,0.3944444444444445,0.35,0.3926129448644662,0.42000000000000004,2007
San Jose,A,Hard,Andy Murray,107.0,13.0,73.8,0.6961427259339974,0.8790202444614209,0.6700000000000002,0.4074136463762065,0.502020202020202,2007
Barcelona,A,Clay,Guillermo Canas,105.5,28.0,79.0,0.5457355547678129,0.2799675324675325,0.5806060606060606,0.37792287758086907,0.43212121212121213,2007
Stockholm,A,Hard,Ivo Karlovic,125.0,25.0,70.2,0.6157651515151515,1.4903846153846154,0.5333333333333333,0.26136635998439345,0.16262626262626262,2007
Las Vegas,A,Hard,Lleyton Hewitt,82.2,20.0,62.8,0.691830140506907,0.6183838383838384,0.4666666666666666,0.41981024820321194,0.7119047619047618,2007
Moscow,A,Hard,Nikolay Davydenko,111.2,4.0,58.8,0.6658230729896173,0.38,0.7166666666666666,0.45016368242420146,0.48995670995671,2007
Umag,A,Clay,Carlos Moya,77.0,20.0,119.2,0.68441666912553,0.3399350649350649,0.7133333333333333,0.49793875714928343,0.5968253968253968,2007
s Hertogenbosch,A,Grass,Ivan Ljubicic,106.0,13.0,156.0,0.7348108219765974,1.122892156862745,0.62,0.31761200340957424,0.37222222222222223,2007
Doha,A,Hard,Ivan Ljubicic,108.6,5.0,80.2,0.6834254827690015,0.95,0.7939682539682539,0.3848474394813537,0.5055555555555555,2007
Estoril,A,Clay,Novak Djokovic,118.4,5.0,98.6,0.624873477738473,0.23448717948717945,0.4166666666666667,0.4456970948914683,0.5216666666666667,2007
Sopot,A,Clay,Tommy Robredo,118.8,7.0,94.6,0.5864605582179839,0.17984126984126983,0.4666666666666666,0.5045172975779717,0.6746031746031746,2007
Dubai,A,Hard,Roger Federer,94.8,1.0,43.0,0.72570892494929,0.6175757575757574,0.52,0.39029331002239076,0.3084271284271284,2007
Marseille,A,Hard,Gilles Simon,74.4,58.0,92.2,0.6804603806121642,0.49463203463203465,0.73,0.4900508371272883,0.5845238095238094,2007
Delray Beach,A,Hard,Xavier Malisse,82.75,31.0,59.25,0.7491565692762476,0.6059253246753247,0.25,0.45584229600187043,0.3879419191919192,2007
Halle,A,Grass,Tomas Berdych,87.75,13.0,26.75,0.6027106227106227,0.6163636363636364,0.6666666666666666,0.2938961530376288,0.32999999999999996,2007
Buenos Aires,A,Clay,Juan Monaco,103.8,66.0,62.4,0.6850731280399404,0.19357142857142856,0.8600000000000001,0.4294388649583012,0.5266666666666666,2007
Roland Garros,G,Clay,Rafael Nadal,142.0,2.0,55.0,0.6817732718015225,0.17429976038998593,0.7415966386554622,0.4819796837270058,0.5332080200501254,2007
Costa Do Sauipe,A,Clay,Guillermo Canas,94.8,107.0,77.4,0.7095580365054048,0.49444444444444446,0.27999999999999997,0.4713433904606797,0.7050000000000001,2007
Wimbledon,G,Grass,Roger Federer,124.83333333333333,1.0,30.0,0.6237869303770578,0.6919047619047619,0.6215213358070502,0.33685261645058634,0.42893217893217894,2007
US Open,G,Hard,Roger Federer,119.14285714285714,1.0,99.28571428571429,0.7452167557751171,0.6618142871183562,0.7386621315192744,0.40401127188555275,0.4784126984126984,2007
St. Petersburg,A,Carpet,Andy Murray,96.8,16.0,65.6,0.6946225982031609,0.4116666666666666,0.6314285714285715,0.42354582760945636,0.5892857142857142,2007
Valencia,A,Clay,Nicolas Almagro,92.2,31.0,138.2,0.7084769261239849,1.1202197802197802,0.33095238095238094,0.4907254901960784,0.4505982905982906,2007
Australian Open,G,Hard,Roger Federer,114.14285714285714,1.0,27.714285714285715,0.7161021180668768,0.5350113122171946,0.29761904761904756,0.480388852854101,0.568859649122807,2007
Masters Cup,F,Hard,David Ferrer,99.0,6.0,4.5,0.6609869297369297,0.18541666666666667,0.6458333333333334,0.5050187907330764,0.5183080808080808,2007
Houston,A,Clay,Ivo Karlovic,91.25,108.0,75.0,0.567093795093795,1.007070707070707,0.78,0.2816538092264722,0.3383333333333333,2007
Nottingham,A,Grass,Ivo Karlovic,111.0,61.0,42.4,0.778756018414102,1.543850267379679,0.5333333333333333,0.34781444142251544,0.2485858585858586,2007
Beijing,A,Hard,Fernando Gonzalez,105.8,7.0,64.4,0.6726764271697492,0.37466709760827405,0.6,0.45401955924194404,0.4920634920634921,2007
Bucharest,A,Clay,Gilles Simon,108.0,42.0,126.8,0.636474675836378,0.1746031746031746,0.732034632034632,0.461172047766475,0.5906349206349206,2007
Acapulco,A,Clay,Juan Ignacio Chela,114.4,35.0,58.2,0.6791318602971459,0.22655971479500892,0.711111111111111,0.4312465333527952,0.520952380952381,2007
Chennai,A,Hard,Xavier Malisse,87.8,37.0,69.2,0.6841110263902215,0.6586829836829836,0.6766666666666666,0.4790699491398126,0.46043290043290036,2007
