tourney_name,tourney_level,surface,winner_name,minutes,winner_rank,loser_rank,Serve_point_won_percentage,Ace_per_game,Break_point_save_percentage,Return_point_won_percentage,Break_point_conversion,Year
Miami Masters,M,Hard,Novak Djokovic,108.66666666666669,1.0,19.33333333333333,0.6919235237775677,0.3612794612794612,0.8511904761904763,0.4216483620804768,0.4211219336219336,2012
Casablanca,A,Clay,Albert Ramos,92.25,52.0,89.5,0.657256529718629,0.1900883838383838,0.7638888888888888,0.4526530019902698,0.6846590909090909,2012
Wimbledon,G,Grass,Roger Federer,133.28571428571428,3.0,36.57142857142857,0.7251701859106362,0.6149819353578752,0.6106988249845392,0.4491927062288964,0.4774661846090417,2012
Eastbourne,A,Grass,Andy Roddick,74.6,33.0,56.6,0.7280235766763281,0.8092063492063492,0.2999999999999999,0.4726266729119144,0.4147186147186147,2012
s Hertogenbosch,A,Grass,David Ferrer,73.8,6.0,124.6,0.793027798555755,0.2842857142857142,0.2666666666666667,0.4591862879667758,0.6595238095238095,2012
Queen's Club,A,Grass,David Nalbandian,103.0,39.0,91.4,0.6557568937087009,0.3077136752136752,0.5833333333333333,0.4197526330207712,0.469047619047619,2012
Halle,A,Grass,Tommy Haas,83.4,87.0,18.6,0.7592159582090933,0.4742424242424242,0.51,0.3540371012741836,0.4633333333333332,2012
Roland Garros,G,Clay,Rafael Nadal,138.71428571428572,2.0,54.42857142857143,0.7085022917053699,0.1908477487424855,0.8714285714285713,0.503355063049781,0.6105508870214752,2012
Nice,A,Clay,Brian Baker,133.25,216.0,51.25,0.6197044334975369,0.2976492869875222,0.5996031746031746,0.4392854649191055,0.4635416666666667,2012
Rome Masters,M,Clay,Rafael Nadal,112.4,3.0,13.6,0.7137064446500153,0.1008080808080808,0.6847619047619047,0.453493428423006,0.4847907647907646,2012
Madrid Masters,M,Clay,Roger Federer,99.8,3.0,12.4,0.7369604800551092,0.7848529411764706,0.7083333333333333,0.37200028942758,0.4427272727272727,2012
Munich,A,Clay,Philipp Kohlschreiber,110.5,34.0,61.5,0.7280678742961404,0.5939393939393939,0.8854166666666666,0.3917232914375491,0.4791208791208791,2012
Estoril,A,Clay,Juan Martin del Potro,79.75,12.0,49.75,0.7329651516329979,0.5794101731601732,0.3333333333333333,0.505857807735516,0.487797619047619,2012
Tokyo,A,Hard,Kei Nishikori,114.6,17.0,49.4,0.6724527568543719,0.1604895104895105,0.4266666666666666,0.456672383593636,0.4085560053981106,2012
Beijing,A,Hard,Novak Djokovic,82.0,2.0,49.2,0.7060138728593676,0.6862698412698414,0.8333333333333333,0.4658682972646737,0.6892857142857143,2012
Vienna,A,Hard,Grega Zemlja,129.5,70.0,52.25,0.6357965753965122,0.6377705627705628,0.6967532467532467,0.4319718166436896,0.5646367521367521,2012
Basel,A,Hard,Juan Martin del Potro,108.0,8.0,32.8,0.7105264235853015,0.6434407096171803,0.45,0.4342367457868152,0.4964285714285714,2012
Valencia,A,Hard,David Ferrer,114.0,5.0,58.8,0.7023716698623623,0.3313364413364413,0.6766666666666667,0.4090144802548302,0.5333333333333334,2012
